#,Date,DO_concentration ,"Temp, °F (LGR S/N: 20880670_21120534_duplicate_duplicate, SEN S/N: 20880670)"
2862,3/26/2022 4:15,-0.03,61.77
2863,3/26/2022 4:30,-0.03,61.74
2864,3/26/2022 4:45,-0.03,61.63
2865,3/26/2022 5:00,-0.03,61.59
2866,3/26/2022 5:15,-0.03,61.52
2867,3/26/2022 5:30,-0.03,61.45
2868,3/26/2022 5:45,-0.03,61.38
2869,3/26/2022 6:00,-0.03,61.34
2870,3/26/2022 6:15,-0.03,61.27
2871,3/26/2022 6:30,-0.03,61.2
2872,3/26/2022 6:45,-0.03,61.16
2873,3/26/2022 7:00,-0.03,61.09
2874,3/26/2022 7:15,-0.03,61.05
2875,3/26/2022 7:30,-0.03,60.98
2876,3/26/2022 7:45,-0.03,60.94
2877,3/26/2022 8:00,-0.03,60.87
2878,3/26/2022 8:15,-0.03,60.84
2879,3/26/2022 8:30,-0.03,60.8
2880,3/26/2022 8:45,-0.03,60.76
2881,3/26/2022 9:00,-0.03,60.73
2882,3/26/2022 9:15,-0.03,60.69
2883,3/26/2022 9:30,-0.03,60.69
2884,3/26/2022 9:45,-0.03,60.73
2885,3/26/2022 10:00,-0.03,60.8
2886,3/26/2022 10:15,-0.03,60.91
2887,3/26/2022 10:30,-0.03,61.02
2888,3/26/2022 10:45,-0.03,61.12
2889,3/26/2022 11:00,-0.03,61.27
2890,3/26/2022 11:15,-0.03,61.41
2891,3/26/2022 11:30,-0.03,61.56
2892,3/26/2022 11:45,-0.03,61.74
2893,3/26/2022 12:00,-0.03,61.88
2894,3/26/2022 12:15,-0.03,62.02
2895,3/26/2022 12:30,-0.03,62.1
2896,3/26/2022 12:45,-0.03,62.2
2897,3/26/2022 13:00,-0.02,62.31
2898,3/26/2022 13:15,-0.03,62.42
2899,3/26/2022 13:30,-0.02,62.49
2900,3/26/2022 13:45,-0.03,62.53
2901,3/26/2022 14:00,-0.03,62.6
2902,3/26/2022 14:15,-0.03,62.67
2903,3/26/2022 14:30,-0.03,62.71
2904,3/26/2022 14:45,-0.03,62.78
2905,3/26/2022 15:00,-0.03,62.85
2906,3/26/2022 15:15,-0.03,62.92
2907,3/26/2022 15:30,-0.03,62.96
2908,3/26/2022 15:45,-0.03,63.03
2909,3/26/2022 16:00,-0.03,63.07
2910,3/26/2022 16:15,-0.03,63.03
2911,3/26/2022 16:30,-0.02,63
2912,3/26/2022 16:45,-0.02,62.96
2913,3/26/2022 17:00,-0.02,62.89
2914,3/26/2022 17:15,-0.03,62.82
2915,3/26/2022 17:30,-0.02,62.74
2916,3/26/2022 17:45,-0.03,62.64
2917,3/26/2022 18:00,-0.03,62.56
2918,3/26/2022 18:15,-0.03,62.46
2919,3/26/2022 18:30,-0.03,62.35
2920,3/26/2022 18:45,-0.03,62.2
2921,3/26/2022 19:00,-0.02,62.1
2922,3/26/2022 19:15,-0.03,62.02
2923,3/26/2022 19:30,-0.03,61.84
2924,3/26/2022 19:45,-0.03,61.74
2925,3/26/2022 20:00,-0.03,61.59
2926,3/26/2022 20:15,-0.03,61.41
2927,3/26/2022 20:30,-0.03,61.3
2928,3/26/2022 20:45,-0.03,61.16
2929,3/26/2022 21:00,-0.03,61.05
2930,3/26/2022 21:15,-0.03,60.94
2931,3/26/2022 21:30,-0.03,60.87
2932,3/26/2022 21:45,-0.03,60.76
2933,3/26/2022 22:00,-0.03,60.69
2934,3/26/2022 22:15,-0.03,60.58
2935,3/26/2022 22:30,-0.03,60.51
2936,3/26/2022 22:45,-0.03,60.44
2937,3/26/2022 23:00,-0.03,60.37
2938,3/26/2022 23:15,-0.03,60.3
2939,3/26/2022 23:30,-0.03,60.22
2940,3/26/2022 23:45,-0.03,60.15
2941,3/27/2022 0:00,-0.03,60.08
2942,3/27/2022 0:15,-0.03,60.01
2943,3/27/2022 0:30,-0.03,59.94
2944,3/27/2022 0:45,-0.03,59.86
2945,3/27/2022 1:00,-0.03,59.79
2946,3/27/2022 1:15,-0.03,59.72
2947,3/27/2022 1:30,-0.03,59.65
2948,3/27/2022 1:45,-0.03,59.58
2949,3/27/2022 2:00,-0.03,59.5
2950,3/27/2022 2:15,-0.03,59.43
2951,3/27/2022 2:30,-0.03,59.4
2952,3/27/2022 2:45,-0.03,59.32
2953,3/27/2022 3:00,-0.03,59.25
2954,3/27/2022 3:15,-0.03,59.18
2955,3/27/2022 3:30,-0.03,59.11
2956,3/27/2022 3:45,-0.03,59.04
2957,3/27/2022 4:00,-0.03,58.96
2958,3/27/2022 4:15,-0.03,58.89
2959,3/27/2022 4:30,-0.03,58.82
2960,3/27/2022 4:45,-0.03,58.78
2961,3/27/2022 5:00,-0.03,58.71
2962,3/27/2022 5:15,-0.03,58.64
2963,3/27/2022 5:30,-0.03,58.57
2964,3/27/2022 5:45,-0.03,58.5
2965,3/27/2022 6:00,-0.03,58.42
2966,3/27/2022 6:15,-0.03,58.35
2967,3/27/2022 6:30,-0.03,58.28
2968,3/27/2022 6:45,-0.03,58.24
2969,3/27/2022 7:00,-0.03,58.17
2970,3/27/2022 7:15,-0.03,58.14
2971,3/27/2022 7:30,-0.03,58.06
2972,3/27/2022 7:45,-0.03,57.99
2973,3/27/2022 8:00,-0.03,57.96
2974,3/27/2022 8:15,-0.03,57.88
2975,3/27/2022 8:30,-0.03,57.85
2976,3/27/2022 8:45,-0.03,57.78
2977,3/27/2022 9:00,-0.03,57.74
2978,3/27/2022 9:15,-0.03,57.7
2979,3/27/2022 9:30,-0.03,57.67
2980,3/27/2022 9:45,-0.03,57.7
2981,3/27/2022 10:00,-0.03,57.74
2982,3/27/2022 10:15,-0.03,57.81
2983,3/27/2022 10:30,-0.03,57.88
2984,3/27/2022 10:45,-0.03,57.92
2985,3/27/2022 11:00,-0.03,58.03
2986,3/27/2022 11:15,-0.03,58.14
2987,3/27/2022 11:30,-0.03,58.28
2988,3/27/2022 11:45,-0.03,58.46
2989,3/27/2022 12:00,-0.03,58.6
2990,3/27/2022 12:15,-0.03,58.75
2991,3/27/2022 12:30,-0.03,58.89
2992,3/27/2022 12:45,-0.03,59
2993,3/27/2022 13:00,-0.03,59.18
2994,3/27/2022 13:15,-0.03,59.36
2995,3/27/2022 13:30,-0.03,59.54
2996,3/27/2022 13:45,-0.03,59.68
2997,3/27/2022 14:00,-0.03,59.83
2998,3/27/2022 14:15,-0.03,60.01
2999,3/27/2022 14:30,-0.03,60.08
3000,3/27/2022 14:45,-0.03,60.22
3001,3/27/2022 15:00,-0.03,60.33
3002,3/27/2022 15:15,0,60.44
3003,3/27/2022 15:30,-0.03,60.51
3004,3/27/2022 15:45,-0.03,60.62
3005,3/27/2022 16:00,-0.03,60.69
3006,3/27/2022 16:15,-0.03,60.69
3007,3/27/2022 16:30,-0.03,60.66
3008,3/27/2022 16:45,-0.03,60.62
3009,3/27/2022 17:00,-0.03,60.58
3010,3/27/2022 17:15,-0.03,60.55
3011,3/27/2022 17:30,-0.03,60.51
3012,3/27/2022 17:45,-0.03,60.44
3013,3/27/2022 18:00,-0.03,60.33
3014,3/27/2022 18:15,-0.03,60.22
3015,3/27/2022 18:30,-0.03,60.15
3016,3/27/2022 18:45,-0.03,60.04
3017,3/27/2022 19:00,-0.03,59.94
3018,3/27/2022 19:15,-0.03,59.83
3019,3/27/2022 19:30,-0.03,59.72
3020,3/27/2022 19:45,-0.03,59.58
3021,3/27/2022 20:00,-0.03,59.47
3022,3/27/2022 20:15,-0.03,59.36
3023,3/27/2022 20:30,-0.03,59.22
3024,3/27/2022 20:45,-0.03,59.14
3025,3/27/2022 21:00,-0.03,59.04
3026,3/27/2022 21:15,-0.03,58.93
3027,3/27/2022 21:30,-0.03,58.82
3028,3/27/2022 21:45,-0.03,58.75
3029,3/27/2022 22:00,-0.03,58.64
3030,3/27/2022 22:15,-0.03,58.57
3031,3/27/2022 22:30,-0.03,58.46
3032,3/27/2022 22:45,-0.03,58.39
3033,3/27/2022 23:00,-0.03,58.28
3034,3/27/2022 23:15,-0.03,58.21
3035,3/27/2022 23:30,-0.03,58.14
3036,3/27/2022 23:45,-0.03,58.06
3037,3/28/2022 0:00,-0.03,57.96
3038,3/28/2022 0:15,-0.03,57.88
3039,3/28/2022 0:30,-0.03,57.81
3040,3/28/2022 0:45,-0.03,57.74
3041,3/28/2022 1:00,-0.03,57.67
3042,3/28/2022 1:15,-0.03,57.6
3043,3/28/2022 1:30,-0.03,57.56
3044,3/28/2022 1:45,-0.03,57.49
3045,3/28/2022 2:00,-0.03,57.42
3046,3/28/2022 2:15,-0.03,57.34
3047,3/28/2022 2:30,-0.03,57.27
3048,3/28/2022 2:45,-0.03,57.24
3049,3/28/2022 3:00,-0.03,57.16
3050,3/28/2022 3:15,-0.03,57.09
3051,3/28/2022 3:30,-0.03,57.02
3052,3/28/2022 3:45,-0.03,56.98
3053,3/28/2022 4:00,-0.03,56.95
3054,3/28/2022 4:15,-0.03,56.88
3055,3/28/2022 4:30,-0.03,56.8
3056,3/28/2022 4:45,-0.03,56.73
3057,3/28/2022 5:00,-0.03,56.7
3058,3/28/2022 5:15,-0.03,56.62
3059,3/28/2022 5:30,-0.03,56.59
3060,3/28/2022 5:45,-0.03,56.52
3061,3/28/2022 6:00,-0.03,56.44
3062,3/28/2022 6:15,-0.03,56.41
3063,3/28/2022 6:30,-0.03,56.34
3064,3/28/2022 6:45,-0.03,56.26
3065,3/28/2022 7:00,-0.03,56.23
3066,3/28/2022 7:15,-0.03,56.19
3067,3/28/2022 7:30,-0.03,56.12
3068,3/28/2022 7:45,-0.03,56.08
3069,3/28/2022 8:00,-0.03,56.05
3070,3/28/2022 8:15,-0.03,56.01
3071,3/28/2022 8:30,-0.03,55.98
3072,3/28/2022 8:45,-0.03,55.94
3073,3/28/2022 9:00,-0.03,55.9
3074,3/28/2022 9:15,-0.03,55.87
3075,3/28/2022 9:30,-0.03,55.87
3076,3/28/2022 9:45,-0.03,55.9
3077,3/28/2022 10:00,-0.03,55.94
3078,3/28/2022 10:15,-0.03,56.05
3079,3/28/2022 10:30,-0.03,56.12
3080,3/28/2022 10:45,-0.03,56.23
3081,3/28/2022 11:00,-0.03,56.34
3082,3/28/2022 11:15,-0.03,56.48
3083,3/28/2022 11:30,-0.03,56.59
3084,3/28/2022 11:45,-0.03,56.77
3085,3/28/2022 12:00,-0.03,56.91
3086,3/28/2022 12:15,-0.03,57.09
3087,3/28/2022 12:30,-0.03,57.2
3088,3/28/2022 12:45,-0.03,57.42
3089,3/28/2022 13:00,-0.03,57.56
3090,3/28/2022 13:15,-0.03,57.81
3091,3/28/2022 13:30,-0.03,58.06
3092,3/28/2022 13:45,-0.03,58.32
3093,3/28/2022 14:00,-0.03,58.57
3094,3/28/2022 14:15,-0.03,58.82
3095,3/28/2022 14:30,-0.03,59.07
3096,3/28/2022 14:45,-0.03,59.29
3097,3/28/2022 15:00,-0.03,59.5
3098,3/28/2022 15:15,-0.03,59.68
3099,3/28/2022 15:30,-0.01,59.83
3100,3/28/2022 15:45,0.28,59.94
3101,3/28/2022 16:00,0.46,60.01
3102,3/28/2022 16:15,0.45,60.04
3103,3/28/2022 16:30,0.18,60.01
3104,3/28/2022 16:45,-0.03,59.97
3105,3/28/2022 17:00,-0.03,59.94
3106,3/28/2022 17:15,-0.03,59.86
3107,3/28/2022 17:30,-0.03,59.79
3108,3/28/2022 17:45,-0.03,59.72
3109,3/28/2022 18:00,-0.03,59.65
3110,3/28/2022 18:15,-0.03,59.54
3111,3/28/2022 18:30,-0.03,59.47
3112,3/28/2022 18:45,-0.03,59.36
3113,3/28/2022 19:00,-0.03,59.29
3114,3/28/2022 19:15,-0.03,59.18
3115,3/28/2022 19:30,-0.03,59.11
3116,3/28/2022 19:45,-0.03,59.04
3117,3/28/2022 20:00,-0.03,58.93
3118,3/28/2022 20:15,-0.03,58.82
3119,3/28/2022 20:30,-0.03,58.75
3120,3/28/2022 20:45,-0.03,58.64
3121,3/28/2022 21:00,-0.03,58.57
3122,3/28/2022 21:15,-0.03,58.46
3123,3/28/2022 21:30,-0.03,58.39
3124,3/28/2022 21:45,-0.03,58.28
3125,3/28/2022 22:00,-0.02,58.21
3126,3/28/2022 22:15,0,58.1
3127,3/28/2022 22:30,-0.02,57.99
3128,3/28/2022 22:45,0.02,57.88
3129,3/28/2022 23:00,-0.02,57.81
3130,3/28/2022 23:15,-0.02,57.67
3131,3/28/2022 23:30,-0.02,57.56
3132,3/28/2022 23:45,0.09,57.45
3133,3/29/2022 0:00,0.3,57.34
3134,3/29/2022 0:15,0.4,57.27
3135,3/29/2022 0:30,0.39,57.16
3136,3/29/2022 0:45,0.54,57.09
3137,3/29/2022 1:00,0.67,56.98
3138,3/29/2022 1:15,0.73,56.91
3139,3/29/2022 1:30,0.74,56.8
3140,3/29/2022 1:45,0.42,56.73
3141,3/29/2022 2:00,0.37,56.66
3142,3/29/2022 2:15,0.35,56.59
3143,3/29/2022 2:30,0.24,56.52
3144,3/29/2022 2:45,0.12,56.44
3145,3/29/2022 3:00,0.05,56.37
3146,3/29/2022 3:15,0.09,56.26
3147,3/29/2022 3:30,0.12,56.19
3148,3/29/2022 3:45,0.15,56.12
3149,3/29/2022 4:00,0.21,56.05
3150,3/29/2022 4:15,0.46,55.98
3151,3/29/2022 4:30,0.57,55.9
3152,3/29/2022 4:45,0.8,55.87
3153,3/29/2022 5:00,0.92,55.8
3154,3/29/2022 5:15,1.14,55.72
3155,3/29/2022 5:30,1.18,55.69
3156,3/29/2022 5:45,1.24,55.62
3157,3/29/2022 6:00,1.56,55.54
3158,3/29/2022 6:15,1.66,55.47
3159,3/29/2022 6:30,1.76,55.44
3160,3/29/2022 6:45,1.77,55.36
3161,3/29/2022 7:00,1.45,55.29
3162,3/29/2022 7:15,1.18,55.22
3163,3/29/2022 7:30,1.31,55.18
3164,3/29/2022 7:45,1.32,55.11
3165,3/29/2022 8:00,1.08,55.04
3166,3/29/2022 8:15,0.87,55
3167,3/29/2022 8:30,0.65,54.93
3168,3/29/2022 8:45,0.48,54.9
3169,3/29/2022 9:00,0.38,54.82
3170,3/29/2022 9:15,0.32,54.82
3171,3/29/2022 9:30,0.35,54.9
3172,3/29/2022 9:45,0.35,54.93
3173,3/29/2022 10:00,0.28,55
3174,3/29/2022 10:15,0.31,55.08
3175,3/29/2022 10:30,0.24,55.18
3176,3/29/2022 10:45,0.07,55.29
3177,3/29/2022 11:00,0.07,55.4
3178,3/29/2022 11:15,0.03,55.51
3179,3/29/2022 11:30,0,55.58
3180,3/29/2022 11:45,-0.02,55.69
3181,3/29/2022 12:00,0.01,55.8
3182,3/29/2022 12:15,0,55.83
3183,3/29/2022 12:30,-0.03,55.9
3184,3/29/2022 12:45,-0.03,55.98
3185,3/29/2022 13:00,-0.03,56.08
3186,3/29/2022 13:15,-0.03,56.16
3187,3/29/2022 13:30,-0.03,56.26
3188,3/29/2022 13:45,-0.03,56.34
3189,3/29/2022 14:00,-0.03,56.44
3190,3/29/2022 14:15,-0.03,56.55
3191,3/29/2022 14:30,-0.03,56.62
3192,3/29/2022 14:45,-0.03,56.7
3193,3/29/2022 15:00,-0.03,56.8
3194,3/29/2022 15:15,-0.03,56.88
3195,3/29/2022 15:30,-0.03,56.95
3196,3/29/2022 15:45,-0.03,57.02
3197,3/29/2022 16:00,-0.03,57.06
3198,3/29/2022 16:15,-0.03,57.09
3199,3/29/2022 16:30,-0.03,57.02
3200,3/29/2022 16:45,-0.03,56.98
3201,3/29/2022 17:00,-0.03,56.98
3202,3/29/2022 17:15,-0.03,56.95
3203,3/29/2022 17:30,-0.03,56.91
3204,3/29/2022 17:45,-0.03,56.88
3205,3/29/2022 18:00,-0.03,56.84
3206,3/29/2022 18:15,-0.03,56.77
3207,3/29/2022 18:30,-0.03,56.73
3208,3/29/2022 18:45,-0.03,56.66
3209,3/29/2022 19:00,-0.03,56.62
3210,3/29/2022 19:15,-0.03,56.59
3211,3/29/2022 19:30,-0.03,56.52
3212,3/29/2022 19:45,-0.03,56.48
3213,3/29/2022 20:00,-0.03,56.44
3214,3/29/2022 20:15,-0.03,56.37
3215,3/29/2022 20:30,-0.03,56.34
3216,3/29/2022 20:45,-0.03,56.3
3217,3/29/2022 21:00,-0.03,56.26
3218,3/29/2022 21:15,-0.03,56.23
3219,3/29/2022 21:30,-0.03,56.19
3220,3/29/2022 21:45,-0.03,56.16
3221,3/29/2022 22:00,-0.03,56.12
3222,3/29/2022 22:15,-0.03,56.12
3223,3/29/2022 22:30,-0.03,56.08
3224,3/29/2022 22:45,-0.03,56.08
3225,3/29/2022 23:00,-0.03,56.05
3226,3/29/2022 23:15,-0.03,56.05
3227,3/29/2022 23:30,0,56.05
3228,3/29/2022 23:45,0,56.01
3229,3/30/2022 0:00,-0.03,56.01
3230,3/30/2022 0:15,-0.03,56.01
3231,3/30/2022 0:30,-0.03,56.01
3232,3/30/2022 0:45,-0.03,56.01
3233,3/30/2022 1:00,-0.02,56.01
3234,3/30/2022 1:15,-0.02,56.01
3235,3/30/2022 1:30,-0.03,55.98
3236,3/30/2022 1:45,-0.03,55.98
3237,3/30/2022 2:00,-0.03,55.98
3238,3/30/2022 2:15,-0.03,55.98
3239,3/30/2022 2:30,-0.03,55.94
3240,3/30/2022 2:45,-0.03,55.94
3241,3/30/2022 3:00,-0.03,55.9
3242,3/30/2022 3:15,-0.03,55.9
3243,3/30/2022 3:30,-0.03,55.87
3244,3/30/2022 3:45,-0.03,55.87
3245,3/30/2022 4:00,-0.03,55.87
3246,3/30/2022 4:15,-0.03,55.87
3247,3/30/2022 4:30,-0.03,55.83
3248,3/30/2022 4:45,-0.03,55.83
3249,3/30/2022 5:00,-0.03,55.8
3250,3/30/2022 5:15,-0.03,55.76
3251,3/30/2022 5:30,-0.03,55.76
3252,3/30/2022 5:45,-0.03,55.72
3253,3/30/2022 6:00,-0.03,55.69
3254,3/30/2022 6:15,-0.03,55.69
3255,3/30/2022 6:30,-0.03,55.65
3256,3/30/2022 6:45,-0.03,55.62
3257,3/30/2022 7:00,-0.03,55.62
3258,3/30/2022 7:15,-0.03,55.58
3259,3/30/2022 7:30,-0.03,55.58
3260,3/30/2022 7:45,-0.03,55.54
3261,3/30/2022 8:00,-0.03,55.54
3262,3/30/2022 8:15,-0.03,55.54
3263,3/30/2022 8:30,-0.03,55.51
3264,3/30/2022 8:45,-0.03,55.54
3265,3/30/2022 9:00,-0.03,55.58
3266,3/30/2022 9:15,-0.03,55.62
3267,3/30/2022 9:30,-0.03,55.65
3268,3/30/2022 9:45,-0.03,55.69
3269,3/30/2022 10:00,-0.03,55.76
3270,3/30/2022 10:15,-0.03,55.87
3271,3/30/2022 10:30,-0.03,55.98
3272,3/30/2022 10:45,-0.03,56.08
3273,3/30/2022 11:00,-0.03,56.23
3274,3/30/2022 11:15,-0.03,56.37
3275,3/30/2022 11:30,-0.03,56.52
3276,3/30/2022 11:45,-0.03,56.62
3277,3/30/2022 12:00,-0.03,56.73
3278,3/30/2022 12:15,-0.03,56.84
3279,3/30/2022 12:30,-0.03,56.95
3280,3/30/2022 12:45,-0.03,57.06
3281,3/30/2022 13:00,-0.03,57.16
3282,3/30/2022 13:15,-0.03,57.27
3283,3/30/2022 13:30,-0.03,57.38
3284,3/30/2022 13:45,-0.03,57.52
3285,3/30/2022 14:00,-0.03,57.6
3286,3/30/2022 14:15,-0.03,57.7
3287,3/30/2022 14:30,-0.03,57.81
3288,3/30/2022 14:45,-0.03,57.88
3289,3/30/2022 15:00,-0.03,57.96
3290,3/30/2022 15:15,-0.03,58.03
3291,3/30/2022 15:30,-0.03,58.1
3292,3/30/2022 15:45,-0.03,58.14
3293,3/30/2022 16:00,-0.03,58.21
3294,3/30/2022 16:15,-0.03,58.24
3295,3/30/2022 16:30,-0.03,58.28
3296,3/30/2022 16:45,-0.03,58.32
3297,3/30/2022 17:00,-0.03,58.35
3298,3/30/2022 17:15,-0.03,58.39
3299,3/30/2022 17:30,-0.03,58.42
3300,3/30/2022 17:45,-0.03,58.46
3301,3/30/2022 18:00,-0.03,58.5
3302,3/30/2022 18:15,-0.03,58.53
3303,3/30/2022 18:30,-0.03,58.64
3304,3/30/2022 18:45,-0.03,58.68
3305,3/30/2022 19:00,-0.03,58.71
3306,3/30/2022 19:15,-0.03,58.71
3307,3/30/2022 19:30,-0.03,58.71
3308,3/30/2022 19:45,-0.03,58.75
3309,3/30/2022 20:00,-0.03,58.78
3310,3/30/2022 20:15,-0.03,58.82
3311,3/30/2022 20:30,-0.03,58.89
3312,3/30/2022 20:45,-0.03,58.96
3313,3/30/2022 21:00,-0.03,59.04
3314,3/30/2022 21:15,-0.03,59.14
3315,3/30/2022 21:30,-0.03,59.25
3316,3/30/2022 21:45,-0.03,59.36
3317,3/30/2022 22:00,-0.03,59.43
3318,3/30/2022 22:15,-0.03,59.5
3319,3/30/2022 22:30,-0.03,59.61
3320,3/30/2022 22:45,-0.03,59.68
3321,3/30/2022 23:00,-0.03,59.72
3322,3/30/2022 23:15,-0.03,59.79
3323,3/30/2022 23:30,-0.03,59.83
3324,3/30/2022 23:45,-0.03,59.86
3325,3/31/2022 0:00,-0.03,59.86
3326,3/31/2022 0:15,-0.03,59.86
3327,3/31/2022 0:30,-0.03,59.9
3328,3/31/2022 0:45,-0.03,59.9
3329,3/31/2022 1:00,-0.03,59.9
3330,3/31/2022 1:15,-0.03,59.94
3331,3/31/2022 1:30,-0.03,59.94
3332,3/31/2022 1:45,-0.03,59.97
3333,3/31/2022 2:00,-0.03,60.01
3334,3/31/2022 2:15,-0.03,60.01
3335,3/31/2022 2:30,-0.03,60.01
3336,3/31/2022 2:45,-0.03,60.01
3337,3/31/2022 3:00,-0.03,60.04
3338,3/31/2022 3:15,-0.03,60.04
3339,3/31/2022 3:30,-0.03,60.04
3340,3/31/2022 3:45,-0.03,60.01
3341,3/31/2022 4:00,-0.03,60.01
3342,3/31/2022 4:15,-0.03,60.01
3343,3/31/2022 4:30,-0.03,60.04
3344,3/31/2022 4:45,-0.03,60.04
3345,3/31/2022 5:00,-0.03,60.04
3346,3/31/2022 5:15,-0.03,60.08
3347,3/31/2022 5:30,-0.03,60.12
3348,3/31/2022 5:45,-0.03,60.12
3349,3/31/2022 6:00,-0.03,60.15
3350,3/31/2022 6:15,-0.03,60.19
3351,3/31/2022 6:30,-0.03,60.26
3352,3/31/2022 6:45,-0.03,60.3
3353,3/31/2022 7:00,-0.03,60.37
3354,3/31/2022 7:15,-0.03,60.4
3355,3/31/2022 7:30,-0.03,60.48
3356,3/31/2022 7:45,-0.03,60.58
3357,3/31/2022 8:00,-0.03,60.66
3358,3/31/2022 8:15,-0.03,60.73
3359,3/31/2022 8:30,-0.03,60.8
3360,3/31/2022 8:45,-0.03,60.87
3361,3/31/2022 9:00,0.01,60.94
3362,3/31/2022 9:15,0.36,60.98
3363,3/31/2022 9:30,0.49,61.05
3364,3/31/2022 9:45,0.27,61.09
3365,3/31/2022 10:00,0.06,61.16
3366,3/31/2022 10:15,0,61.2
3367,3/31/2022 10:30,-0.03,61.23
3368,3/31/2022 10:45,-0.03,61.27
3369,3/31/2022 11:00,-0.03,61.3
3370,3/31/2022 11:15,-0.03,61.34
3371,3/31/2022 11:30,-0.03,61.38
3372,3/31/2022 11:45,-0.03,61.41
3373,3/31/2022 12:00,-0.03,61.45
3374,3/31/2022 12:15,-0.03,61.48
3375,3/31/2022 12:30,-0.03,61.52
3376,3/31/2022 12:45,-0.03,61.56
3377,3/31/2022 13:00,-0.03,61.56
3378,3/31/2022 13:15,-0.03,61.63
3379,3/31/2022 13:30,-0.03,61.63
3380,3/31/2022 13:45,-0.03,61.66
3381,3/31/2022 14:00,-0.03,61.66
3382,3/31/2022 14:15,-0.03,61.63
3383,3/31/2022 14:30,-0.03,61.63
3384,3/31/2022 14:45,-0.03,61.63
3385,3/31/2022 15:00,-0.03,61.66
3386,3/31/2022 15:15,-0.03,61.74
3387,3/31/2022 15:30,-0.03,61.77
3388,3/31/2022 15:45,-0.03,61.84
3389,3/31/2022 16:00,-0.03,61.84
3390,3/31/2022 16:15,-0.03,61.88
3391,3/31/2022 16:30,-0.03,61.92
3392,3/31/2022 16:45,-0.03,61.95
3393,3/31/2022 17:00,-0.03,61.95
3394,3/31/2022 17:15,-0.03,61.99
3395,3/31/2022 17:30,-0.03,61.99
3396,3/31/2022 17:45,-0.03,61.99
3397,3/31/2022 18:00,-0.03,61.99
3398,3/31/2022 18:15,-0.02,61.99
3399,3/31/2022 18:30,-0.03,61.95
3400,3/31/2022 18:45,-0.03,61.95
3401,3/31/2022 19:00,-0.03,61.95
3402,3/31/2022 19:15,-0.03,61.95
3403,3/31/2022 19:30,-0.03,61.95
3404,3/31/2022 19:45,-0.03,61.95
3405,3/31/2022 20:00,-0.03,61.95
3406,3/31/2022 20:15,-0.03,61.95
3407,3/31/2022 20:30,-0.03,61.95
3408,3/31/2022 20:45,-0.03,61.99
3409,3/31/2022 21:00,-0.03,62.02
3410,3/31/2022 21:15,-0.03,62.02
3411,3/31/2022 21:30,-0.03,62.06
3412,3/31/2022 21:45,-0.03,62.06
3413,3/31/2022 22:00,-0.03,62.1
3414,3/31/2022 22:15,-0.03,62.1
3415,3/31/2022 22:30,-0.03,62.13
3416,3/31/2022 22:45,-0.03,62.13
3417,3/31/2022 23:00,-0.03,62.13
3418,3/31/2022 23:15,-0.03,62.17
3419,3/31/2022 23:30,-0.03,62.17
3420,3/31/2022 23:45,-0.03,62.17
3421,4/1/2022 0:00,-0.03,62.17
3422,4/1/2022 0:15,-0.03,62.2
3423,4/1/2022 0:30,-0.03,62.2
3424,4/1/2022 0:45,-0.03,62.2
3425,4/1/2022 1:00,-0.03,62.2
3426,4/1/2022 1:15,-0.03,62.24
3427,4/1/2022 1:30,-0.03,62.24
3428,4/1/2022 1:45,-0.03,62.24
3429,4/1/2022 2:00,-0.03,62.28
3430,4/1/2022 2:15,-0.03,62.28
3431,4/1/2022 2:30,-0.03,62.28
3432,4/1/2022 2:45,-0.03,62.28
3433,4/1/2022 3:00,-0.03,62.28
3434,4/1/2022 3:15,-0.03,62.28
3435,4/1/2022 3:30,-0.03,62.28
3436,4/1/2022 3:45,-0.03,62.28
3437,4/1/2022 4:00,-0.03,62.28
3438,4/1/2022 4:15,-0.03,62.28
3439,4/1/2022 4:30,-0.03,62.28
3440,4/1/2022 4:45,-0.03,62.24
3441,4/1/2022 5:00,-0.03,62.24
3442,4/1/2022 5:15,-0.03,62.24
3443,4/1/2022 5:30,-0.03,62.24
3444,4/1/2022 5:45,-0.03,62.2
3445,4/1/2022 6:00,-0.03,62.17
3446,4/1/2022 6:15,-0.03,62.17
3447,4/1/2022 6:30,-0.02,62.13
3448,4/1/2022 6:45,-0.02,62.13
3449,4/1/2022 7:00,-0.02,62.1
3450,4/1/2022 7:15,-0.02,62.1
3451,4/1/2022 7:30,-0.02,62.06
3452,4/1/2022 7:45,-0.02,62.06
3453,4/1/2022 8:00,-0.02,62.02
3454,4/1/2022 8:15,-0.02,61.99
3455,4/1/2022 8:30,-0.02,61.99
3456,4/1/2022 8:45,-0.02,61.95
3457,4/1/2022 9:00,-0.02,61.95
3458,4/1/2022 9:15,-0.02,61.95
3459,4/1/2022 9:30,-0.02,61.99
3460,4/1/2022 9:45,-0.02,62.02
3461,4/1/2022 10:00,-0.03,62.1
3462,4/1/2022 10:15,-0.02,62.17
3463,4/1/2022 10:30,-0.02,62.28
3464,4/1/2022 10:45,-0.02,62.35
3465,4/1/2022 11:00,-0.02,62.42
3466,4/1/2022 11:15,-0.02,62.49
3467,4/1/2022 11:30,-0.02,62.56
3468,4/1/2022 11:45,-0.02,62.67
3469,4/1/2022 12:00,-0.02,62.71
3470,4/1/2022 12:15,-0.02,62.82
