#,Date ,"Full Range, μS/cm (LGR S/N: 10104851, SEN S/N: 10104851)","Temp, °C (LGR S/N: 10104851, SEN S/N: 10104851)",Specific_Conductance,Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851),Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851),Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851)
6014,6/23/2023 2:45,27.7,24.14,32.7,,,,,,,,,,,,,,,
6015,6/23/2023 3:00,29.7,24.14,35.1,,,,,,,,,,,,,,,
6016,6/23/2023 3:15,36.6,24.15,43.2,,,,,,,,,,,,,,,
6017,6/23/2023 3:30,42.9,24.15,50.6,,,,,,,,,,,,,,,
6018,6/23/2023 3:45,47.1,24.15,55.6,,,,,,,,,,,,,,,
6019,6/23/2023 4:00,57.6,24.16,67.9,,,,,,,,,,,,,,,
6020,6/23/2023 4:15,71.6,24.13,84.5,,,,,,,,,,,,,,,
6021,6/23/2023 4:30,74,24.12,87.3,,,,,,,,,,,,,,,
6022,6/23/2023 4:45,74.4,24.12,87.8,,,,,,,,,,,,,,,
6023,6/23/2023 5:00,74.4,24.12,87.7,,,,,,,,,,,,,,,
6024,6/23/2023 5:15,75.1,24.1,88.6,,,,,,,,,,,,,,,
6025,6/23/2023 5:30,78.3,24.09,92.4,,,,,,,,,,,,,,,
6026,6/23/2023 5:45,83.7,24.06,98.8,,,,,,,,,,,,,,,
6027,6/23/2023 6:00,82.9,24.03,97.9,,,,,,,,,,,,,,,
6028,6/23/2023 6:15,82.2,24.03,97,,,,,,,,,,,,,,,
6029,6/23/2023 6:30,82.9,24.02,97.8,,,,,,,,,,,,,,,
6030,6/23/2023 6:45,83.7,24.02,98.8,,,,,,,,,,,,,,,
6031,6/23/2023 7:00,85.3,24.02,100.6,,,,,,,,,,,,,,,
6032,6/23/2023 7:15,86.8,24.02,102.4,,,,,,,,,,,,,,,
6033,6/23/2023 7:30,87.6,24.01,103.3,,,,,,,,,,,,,,,
6034,6/23/2023 7:45,88.8,24.01,104.7,,,,,,,,,,,,,,,
6035,6/23/2023 8:00,90.7,24.01,106.9,,,,,,,,,,,,,,,
6036,6/23/2023 8:15,91.9,24.02,108.3,,,,,,,,,,,,,,,
6037,6/23/2023 8:30,92.7,24.01,109.3,,,,,,,,,,,,,,,
6038,6/23/2023 8:45,93.8,24.02,110.5,,,,,,,,,,,,,,,
6039,6/23/2023 9:00,94.2,24.02,110.9,,,,,,,,,,,,,,,
6040,6/23/2023 9:15,94.2,24.03,110.9,,,,,,,,,,,,,,,
6041,6/23/2023 9:30,93.8,24.03,110.4,,,,,,,,,,,,,,,
6042,6/23/2023 9:45,93.5,24.06,110,,,,,,,,,,,,,,,
6043,6/23/2023 10:00,94.6,24.07,111.2,,,,,,,,,,,,,,,
6044,6/23/2023 10:15,96.6,24.07,113.5,,,,,,,,,,,,,,,
6045,6/23/2023 10:30,97.4,24.07,114.4,,,,,,,,,,,,,,,
6046,6/23/2023 10:45,98.1,24.07,115.2,,,,,,,,,,,,,,,
6047,6/23/2023 11:00,98.1,24.08,115.2,,,,,,,,,,,,,,,
6048,6/23/2023 11:15,98.5,24.1,115.6,,,,,,,,,,,,,,,
6049,6/23/2023 11:30,99.3,24.13,116.4,,,,,,,,,,,,,,,
6050,6/23/2023 11:45,100.5,24.16,117.7,,,,,,,,,,,,,,,
6051,6/23/2023 12:00,101.6,24.2,118.9,,,,,,,,,,,,,,,
6052,6/23/2023 12:15,107.1,24.25,125.2,,,,,,,,,,,,,,,
6053,6/23/2023 12:30,110.6,24.27,129.2,,,,,,,,,,,,,,,
6054,6/23/2023 12:45,113.3,24.32,132.2,,,,,,,,,,,,,,,
6055,6/23/2023 13:00,115.3,24.33,134.5,,,,,,,,,,,,,,,
6056,6/23/2023 13:15,118,24.33,137.6,,,,,,,,,,,,,,,
6057,6/23/2023 13:30,123.5,24.33,144,,,,,,,,,,,,,,,
6058,6/23/2023 13:45,127.4,24.31,148.5,,,,,,,,,,,,,,,
6059,6/23/2023 14:00,130.5,24.31,152.1,,,,,,,,,,,,,,,
6060,6/23/2023 14:15,131.3,24.3,153,,,,,,,,,,,,,,,
6061,6/23/2023 14:30,132.5,24.29,154.4,,,,,,,,,,,,,,,
6062,6/23/2023 14:45,135.6,24.29,158,,,,,,,,,,,,,,,
6063,6/23/2023 15:00,139.1,24.27,162.1,,,,,,,,,,,,,,,
6064,6/23/2023 15:15,145,24.27,169,,,,,,,,,,,,,,,
6065,6/23/2023 15:30,153.6,24.29,178.9,,,,,,,,,,,,,,,
6066,6/23/2023 15:45,163.8,24.29,190.7,,,,,,,,,,,,,,,
6067,6/23/2023 16:00,171.6,24.27,199.8,,,,,,,,,,,,,,,
6068,6/23/2023 16:15,182.6,24.27,212.6,,,,,,,,,,,,,,,
6069,6/23/2023 16:30,189.7,24.27,220.8,,,,,,,,,,,,,,,
6070,6/23/2023 16:45,192,24.29,223.4,,,,,,,,,,,,,,,
6071,6/23/2023 17:00,194.4,24.27,226.2,,,,,,,,,,,,,,,
6072,6/23/2023 17:15,196.3,24.29,228.3,,,,,,,,,,,,,,,
6073,6/23/2023 17:30,197.5,24.29,229.6,,,,,,,,,,,,,,,
6074,6/23/2023 17:45,198.3,24.29,230.5,,,,,,,,,,,,,,,
6075,6/23/2023 18:00,198.7,24.27,231,,,,,,,,,,,,,,,
6076,6/23/2023 18:15,199.9,24.27,232.4,,,,,,,,,,,,,,,
6077,6/23/2023 18:30,200.7,24.26,233.3,,,,,,,,,,,,,,,
6078,6/23/2023 18:45,201.8,24.25,234.6,,,,,,,,,,,,,,,
6079,6/23/2023 19:00,203,24.23,236,,,,,,,,,,,,,,,
6080,6/23/2023 19:15,203.8,24.21,237,,,,,,,,,,,,,,,
6081,6/23/2023 19:30,204.6,24.19,238,,,,,,,,,,,,,,,
6082,6/23/2023 19:45,205.4,24.16,239,,,,,,,,,,,,,,,
6083,6/23/2023 20:00,205.8,24.15,239.5,,,,,,,,,,,,,,,
6084,6/23/2023 20:15,207,24.13,240.9,,,,,,,,,,,,,,,
6085,6/23/2023 20:30,207,24.1,241,,,,,,,,,,,,,,,
6086,6/23/2023 20:45,206.6,24.08,240.6,,,,,,,,,,,,,,,
6087,6/23/2023 21:00,207.4,24.06,241.6,,,,,,,,,,,,,,,
6088,6/23/2023 21:15,207.4,24.03,241.7,,,,,,,,,,,,,,,
6089,6/23/2023 21:30,207.8,24.02,242.2,,,,,,,,,,,,,,,
6090,6/23/2023 21:45,208.2,23.99,242.7,,,,,,,,,,,,,,,
6091,6/23/2023 22:00,208.2,23.98,242.7,,,,,,,,,,,,,,,
6092,6/23/2023 22:15,207.8,23.97,242.3,,,,,,,,,,,,,,,
6093,6/23/2023 22:30,207.4,23.95,241.9,,,,,,,,,,,,,,,
6094,6/23/2023 22:45,207.4,23.95,241.8,,,,,,,,,,,,,,,
6095,6/23/2023 23:00,207.4,23.92,241.9,,,,,,,,,,,,,,,
6096,6/23/2023 23:15,207.4,23.91,241.9,,,,,,,,,,,,,,,
6097,6/23/2023 23:30,207.4,23.9,241.9,,,,,,,,,,,,,,,
6098,6/23/2023 23:45,207.8,23.9,242.3,,,,,,,,,,,,,,,
6099,6/24/2023 0:00,208.2,23.87,242.9,,,,,,,,,,,,,,,
6100,6/24/2023 0:15,208.6,23.85,243.4,,,,,,,,,,,,,,,
6101,6/24/2023 0:30,209.4,23.85,244.3,,,,,,,,,,,,,,,
6102,6/24/2023 0:45,211,23.84,246.2,,,,,,,,,,,,,,,
6103,6/24/2023 1:00,211.8,23.82,247.2,,,,,,,,,,,,,,,
6104,6/24/2023 1:15,213.3,23.81,248.9,,,,,,,,,,,,,,,
6105,6/24/2023 1:30,214.9,23.8,250.8,,,,,,,,,,,,,,,
6106,6/24/2023 1:45,215.7,23.78,251.8,,,,,,,,,,,,,,,
6107,6/24/2023 2:00,216.1,23.76,252.3,,,,,,,,,,,,,,,
6108,6/24/2023 2:15,216.9,23.75,253.2,,,,,,,,,,,,,,,
6109,6/24/2023 2:30,217.3,23.75,253.6,,,,,,,,,,,,,,,
6110,6/24/2023 2:45,218.5,23.74,255,,,,,,,,,,,,,,,
6111,6/24/2023 3:00,219.3,23.73,256,,,,,,,,,,,,,,,
6112,6/24/2023 3:15,220,23.72,256.8,,,,,,,,,,,,,,,
6113,6/24/2023 3:30,220.8,23.7,257.8,,,,,,,,,,,,,,,
6114,6/24/2023 3:45,221.6,23.69,258.7,,,,,,,,,,,,,,,
6115,6/24/2023 4:00,222,23.68,259.2,,,,,,,,,,,,,,,
6116,6/24/2023 4:15,222.4,23.68,259.6,,,,,,,,,,,,,,,
6117,6/24/2023 4:30,223.2,23.67,260.5,,,,,,,,,,,,,,,
6118,6/24/2023 4:45,224,23.65,261.5,,,,,,,,,,,,,,,
6119,6/24/2023 5:00,224.8,23.64,262.4,,,,,,,,,,,,,,,
6120,6/24/2023 5:15,225.2,23.63,262.9,,,,,,,,,,,,,,,
6121,6/24/2023 5:30,225.6,23.62,263.4,,,,,,,,,,,,,,,
6122,6/24/2023 5:45,225.6,23.61,263.4,,,,,,,,,,,,,,,
6123,6/24/2023 6:00,226,23.61,263.8,,,,,,,,,,,,,,,
6124,6/24/2023 6:15,226.4,23.59,264.3,,,,,,,,,,,,,,,
6125,6/24/2023 6:30,226.8,23.58,264.8,,,,,,,,,,,,,,,
6126,6/24/2023 6:45,226.8,23.57,264.8,,,,,,,,,,,,,,,
6127,6/24/2023 7:00,227.2,23.56,265.2,,,,,,,,,,,,,,,
6128,6/24/2023 7:15,227.6,23.57,265.6,,,,,,,,,,,,,,,
6129,6/24/2023 7:30,227.6,23.56,265.6,,,,,,,,,,,,,,,
6130,6/24/2023 7:45,228,23.56,266,,,,,,,,,,,,,,,
6131,6/24/2023 8:00,228.4,23.56,266.4,,,,,,,,,,,,,,,
6132,6/24/2023 8:15,228.7,23.57,266.7,,,,,,,,,,,,,,,
6133,6/24/2023 8:30,229.5,23.57,267.5,,,,,,,,,,,,,,,
6134,6/24/2023 8:45,229.9,23.57,267.9,,,,,,,,,,,,,,,
6135,6/24/2023 9:00,229.9,23.58,267.8,,,,,,,,,,,,,,,
6136,6/24/2023 9:15,229.1,23.59,266.8,,,,,,,,,,,,,,,
6137,6/24/2023 9:30,230.7,23.61,268.5,,,,,,,,,,,,,,,
6138,6/24/2023 9:45,232.3,23.64,270.1,,,,,,,,,,,,,,,
6139,6/24/2023 10:00,232.3,23.68,269.8,,,,,,,,,,,,,,,
6140,6/24/2023 10:15,232.3,23.73,269.5,,,,,,,,,,,,,,,
6141,6/24/2023 10:30,232.2,23.76,269.1,,,,,,,,,,,,,,,
6142,6/24/2023 10:45,232.2,23.8,268.8,,,,,,,,,,,,,,,
6143,6/24/2023 11:00,231.4,23.85,267.6,,,,,,,,,,,,,,,
6144,6/24/2023 11:15,231.4,23.9,267.2,,,,,,,,,,,,,,,
6145,6/24/2023 11:30,231.4,23.95,266.9,,,,,,,,,,,,,,,
6146,6/24/2023 11:45,232.2,23.99,267.5,,,,,,,,,,,,,,,
6147,6/24/2023 12:00,234.1,24.06,269.2,,,,,,,,,,,,,,,
6148,6/24/2023 12:15,236.1,24.12,271.1,,,,,,,,,,,,,,,
6149,6/24/2023 12:30,240.8,24.16,276.2,,,,,,,,,,,,,,,
6150,6/24/2023 12:45,243.2,24.23,278.5,,,,,,,,,,,,,,,
6151,6/24/2023 13:00,245.9,24.29,281.2,,,,,,,,,,,,,,,
6152,6/24/2023 13:15,248.6,24.33,284,,,,,,,,,,,,,,,
6153,6/24/2023 13:30,250.6,24.37,285.9,,,,,,,,,,,,,,,
6154,6/24/2023 13:45,251.8,24.41,287,,,,,,,,,,,,,,,
6155,6/24/2023 14:00,253.3,24.43,288.5,,,,,,,,,,,,,,,
6156,6/24/2023 14:15,254.1,24.48,289.1,,,,,,,,,,,,,,,
6157,6/24/2023 14:30,254.9,24.5,289.8,,,,,,,,,,,,,,,
6158,6/24/2023 14:45,256.5,24.52,291.4,,,,,,,,,,,,,,,
6159,6/24/2023 15:00,257.7,24.53,292.7,,,,,,,,,,,,,,,
6160,6/24/2023 15:15,258.8,24.54,293.8,,,,,,,,,,,,,,,
6161,6/24/2023 15:30,259.2,24.55,294.1,,,,,,,,,,,,,,,
6162,6/24/2023 15:45,260,24.59,294.7,,,,,,,,,,,,,,,
6163,6/24/2023 16:00,260,24.6,294.6,,,,,,,,,,,,,,,
6164,6/24/2023 16:15,261.2,24.6,295.9,,,,,,,,,,,,,,,
6165,6/24/2023 16:30,262,24.59,296.8,,,,,,,,,,,,,,,
6166,6/24/2023 16:45,262.8,24.55,297.9,,,,,,,,,,,,,,,
6167,6/24/2023 17:00,263.2,24.53,298.4,,,,,,,,,,,,,,,
6168,6/24/2023 17:15,263.2,24.5,298.5,,,,,,,,,,,,,,,
6169,6/24/2023 17:30,263.2,24.48,298.6,,,,,,,,,,,,,,,
6170,6/24/2023 17:45,263.2,24.44,298.8,,,,,,,,,,,,,,,
6171,6/24/2023 18:00,263.6,24.38,299.5,,,,,,,,,,,,,,,
6172,6/24/2023 18:15,263.6,24.33,299.8,,,,,,,,,,,,,,,
6173,6/24/2023 18:30,263.6,24.29,300,,,,,,,,,,,,,,,
6174,6/24/2023 18:45,264.4,24.24,301.2,,,,,,,,,,,,,,,
6175,6/24/2023 19:00,264.1,24.19,301.1,,,,,,,,,,,,,,,
6176,6/24/2023 19:15,264.1,24.14,301.3,,,,,,,,,,,,,,,
6177,6/24/2023 19:30,264.1,24.09,301.6,,,,,,,,,,,,,,,
6178,6/24/2023 19:45,264.1,24.06,301.7,,,,,,,,,,,,,,,
6179,6/24/2023 20:00,263.7,24.01,301.5,,,,,,,,,,,,,,,
6180,6/24/2023 20:15,263.3,23.98,301.2,,,,,,,,,,,,,,,
6181,6/24/2023 20:30,263.3,23.95,301.3,,,,,,,,,,,,,,,
6182,6/24/2023 20:45,263.4,23.9,301.7,,,,,,,,,,,,,,,
6183,6/24/2023 21:00,263,23.87,301.3,,,,,,,,,,,,,,,
6184,6/24/2023 21:15,263.4,23.84,301.9,,,,,,,,,,,,,,,
6185,6/24/2023 21:30,263.4,23.81,302.1,,,,,,,,,,,,,,,
6186,6/24/2023 21:45,262.6,23.8,301.1,,,,,,,,,,,,,,,
6187,6/24/2023 22:00,262.2,23.78,300.7,,,,,,,,,,,,,,,
6188,6/24/2023 22:15,262.2,23.75,300.9,,,,,,,,,,,,,,,
6189,6/24/2023 22:30,262.2,23.74,300.9,,,,,,,,,,,,,,,
6190,6/24/2023 22:45,263,23.72,301.9,,,,,,,,,,,,,,,
6191,6/24/2023 23:00,263.4,23.69,302.4,,,,,,,,,,,,,,,
6192,6/24/2023 23:15,264.2,23.68,303.4,,,,,,,,,,,,,,,
6193,6/24/2023 23:30,264.6,23.67,303.8,,,,,,,,,,,,,,,
6194,6/24/2023 23:45,265.4,23.65,304.8,,,,,,,,,,,,,,,
6195,6/25/2023 0:00,265.8,23.64,305.3,,,,,,,,,,,,,,,
6196,6/25/2023 0:15,266.6,23.63,306.2,,,,,,,,,,,,,,,
6197,6/25/2023 0:30,268.2,23.62,308,,,,,,,,,,,,,,,
6198,6/25/2023 0:45,269.8,23.61,309.9,,,,,,,,,,,,,,,
6199,6/25/2023 1:00,271.7,23.59,312.1,,,,,,,,,,,,,,,
6200,6/25/2023 1:15,274.9,23.58,315.8,,,,,,,,,,,,,,,
6201,6/25/2023 1:30,276.5,23.57,317.6,,,,,,,,,,,,,,,
6202,6/25/2023 1:45,275.3,23.56,316.2,,,,,,,,,,,,,,,
6203,6/25/2023 2:00,275.7,23.55,316.7,,,,,,,,,,,,,,,
6204,6/25/2023 2:15,275.7,23.53,316.8,,,,,,,,,,,,,,,
6205,6/25/2023 2:30,276.1,23.51,317.3,,,,,,,,,,,,,,,
6206,6/25/2023 2:45,277.3,23.5,318.7,,,,,,,,,,,,,,,
6207,6/25/2023 3:00,277.3,23.48,318.7,,,,,,,,,,,,,,,
6208,6/25/2023 3:15,277.3,23.47,318.7,,,,,,,,,,,,,,,
6209,6/25/2023 3:30,277.7,23.46,319.2,,,,,,,,,,,,,,,
6210,6/25/2023 3:45,278.5,23.45,320.1,,,,,,,,,,,,,,,
6211,6/25/2023 4:00,279.3,23.42,321.2,,,,,,,,,,,,,,,
6212,6/25/2023 4:15,279.7,23.41,321.6,,,,,,,,,,,,,,,
6213,6/25/2023 4:30,280.5,23.39,322.6,,,,,,,,,,,,,,,
6214,6/25/2023 4:45,280.5,23.39,322.5,,,,,,,,,,,,,,,
6215,6/25/2023 5:00,281.3,23.36,323.6,,,,,,,,,,,,,,,
6216,6/25/2023 5:15,282.5,23.35,325,,,,,,,,,,,,,,,
6217,6/25/2023 5:30,283.7,23.33,326.4,,,,,,,,,,,,,,,
6218,6/25/2023 5:45,284.1,23.31,327,,,,,,,,,,,,,,,
6219,6/25/2023 6:00,284.9,23.3,327.9,,,,,,,,,,,,,,,
6220,6/25/2023 6:15,284.9,23.29,327.9,,,,,,,,,,,,,,,
6221,6/25/2023 6:30,285.7,23.28,328.8,,,,,,,,,,,,,,,
6222,6/25/2023 6:45,285.7,23.27,328.8,,,,,,,,,,,,,,,
6223,6/25/2023 7:00,286.1,23.25,329.3,,,,,,,,,,,,,,,
6224,6/25/2023 7:15,286.1,23.25,329.3,,,,,,,,,,,,,,,
6225,6/25/2023 7:30,286.9,23.24,330.2,,,,,,,,,,,,,,,
6226,6/25/2023 7:45,286.9,23.24,330.1,,,,,,,,,,,,,,,
6227,6/25/2023 8:00,287.6,23.23,330.9,,,,,,,,,,,,,,,
6228,6/25/2023 8:15,288.4,23.23,331.8,,,,,,,,,,,,,,,
6229,6/25/2023 8:30,288.8,23.23,332.2,,,,,,,,,,,,,,,
6230,6/25/2023 8:45,288.8,23.24,332,,,,,,,,,,,,,,,
6231,6/25/2023 9:00,288.4,23.24,331.5,,,,,,,,,,,,,,,
6232,6/25/2023 9:15,288.4,23.24,331.4,,,,,,,,,,,,,,,
6233,6/25/2023 9:30,289.2,23.27,332,,,,,,,,,,,,,,,
6234,6/25/2023 9:45,290,23.29,332.7,,,,,,,,,,,,,,,
6235,6/25/2023 10:00,290,23.33,332.4,,,,,,,,,,,,,,,
6236,6/25/2023 10:15,289.6,23.36,331.6,,,,,,,,,,,,,,,
6237,6/25/2023 10:30,289.6,23.41,331.2,,,,,,,,,,,,,,,
6238,6/25/2023 10:45,289.2,23.46,330.3,,,,,,,,,,,,,,,
6239,6/25/2023 11:00,289.1,23.52,329.7,,,,,,,,,,,,,,,
6240,6/25/2023 11:15,289.5,23.59,329.6,,,,,,,,,,,,,,,
6241,6/25/2023 11:30,290.3,23.67,329.9,,,,,,,,,,,,,,,
6242,6/25/2023 11:45,291.1,23.73,330.3,,,,,,,,,,,,,,,
6243,6/25/2023 12:00,292.2,23.8,330.9,,,,,,,,,,,,,,,
6244,6/25/2023 12:15,292.6,23.87,330.8,,,,,,,,,,,,,,,
6245,6/25/2023 12:30,294.1,23.96,331.8,,,,,,,,,,,,,,,
6246,6/25/2023 12:45,295.3,24.02,332.7,,,,,,,,,,,,,,,
6247,6/25/2023 13:00,295.7,24.09,332.5,,,,,,,,,,,,,,,
6248,6/25/2023 13:15,296.1,24.15,332.5,,,,,,,,,,,,,,,
6249,6/25/2023 13:30,296.4,24.21,332.3,,,,,,,,,,,,,,,
6250,6/25/2023 13:45,296.4,24.29,331.7,,,,,,,,,,,,,,,
6251,6/25/2023 14:00,296.8,24.35,331.6,,,,,,,,,,,,,,,
6252,6/25/2023 14:15,297.6,24.39,332.2,,,,,,,,,,,,,,,
6253,6/25/2023 14:30,297.6,24.44,331.8,,,,,,,,,,,,,,,
6254,6/25/2023 14:45,298.3,24.48,332.2,,,,,,,,,,,,,,,
6255,6/25/2023 15:00,298.3,24.52,331.8,,,,,,,,,,,,,,,
6256,6/25/2023 15:15,298.7,24.56,331.9,,,,,,,,,,,,,,,
6257,6/25/2023 15:30,298.3,24.59,331.2,,,,,,,,,,,,,,,
6258,6/25/2023 15:45,298.7,24.61,331.4,,,,,,,,,,,,,,,
6259,6/25/2023 16:00,299.5,24.64,332,,,,,,,,,,,,,,,
6260,6/25/2023 16:15,300.3,24.65,332.8,,,,,,,,,,,,,,,
6261,6/25/2023 16:30,300.6,24.66,333,,,,,,,,,,,,,,,
6262,6/25/2023 16:45,301.4,24.67,333.7,,,,,,,,,,,,,,,
6263,6/25/2023 17:00,301.4,24.69,333.5,,,,,,,,,,,,,,,
6264,6/25/2023 17:15,301.8,24.69,333.8,,,,,,,,,,,,,,,
6265,6/25/2023 17:30,302.2,24.69,334.2,,,,,,,,,,,,,,,
6266,6/25/2023 17:45,302.6,24.65,334.9,,,,,,,,,,,,,,,
6267,6/25/2023 18:00,302.6,24.61,335.1,,,,,,,,,,,,,,,
6268,6/25/2023 18:15,302.7,24.55,335.5,,,,,,,,,,,,,,,
6269,6/25/2023 18:30,302.7,24.5,335.8,,,,,,,,,,,,,,,
6270,6/25/2023 18:45,302.3,24.46,335.6,,,,,,,,,,,,,,,
6271,6/25/2023 19:00,301.1,24.41,334.5,,,,,,,,,,,,,,,
6272,6/25/2023 19:15,300.3,24.36,333.9,,,,,,,,,,,,,,,
6273,6/25/2023 19:30,299.6,24.31,333.4,,,,,,,,,,,,,,,
6274,6/25/2023 19:45,299.2,24.26,333.3,,,,,,,,,,,,,,,
6275,6/25/2023 20:00,298.8,24.21,333.1,,,,,,,,,,,,,,,
6276,6/25/2023 20:15,298.8,24.18,333.2,,,,,,,,,,,,,,,
6277,6/25/2023 20:30,298.4,24.12,333.2,,,,,,,,,,,,,,,
6278,6/25/2023 20:45,298.5,24.08,333.5,,,,,,,,,,,,,,,
6279,6/25/2023 21:00,298.1,24.02,333.4,,,,,,,,,,,,,,,
6280,6/25/2023 21:15,298.1,23.98,333.6,,,,,,,,,,,,,,,
6281,6/25/2023 21:30,298.1,23.95,333.7,,,,,,,,,,,,,,,
6282,6/25/2023 21:45,297.7,23.9,333.6,,,,,,,,,,,,,,,
6283,6/25/2023 22:00,296.9,23.87,332.8,,,,,,,,,,,,,,,
6284,6/25/2023 22:15,297.3,23.85,333.3,,,,,,,,,,,,,,,
6285,6/25/2023 22:30,297.4,23.81,333.7,,,,,,,,,,,,,,,
6286,6/25/2023 22:45,296.6,23.78,332.9,,,,,,,,,,,,,,,
6287,6/25/2023 23:00,296.2,23.75,332.6,,,,,,,,,,,,,,,
6288,6/25/2023 23:15,296.6,23.73,333.1,,,,,,,,,,,,,,,
6289,6/25/2023 23:30,296.2,23.72,332.7,,,,,,,,,,,,,,,
6290,6/25/2023 23:45,296.6,23.69,333.2,,,,,,,,,,,,,,,
6291,6/26/2023 0:00,296.2,23.68,332.8,,,,,,,,,,,,,,,
6292,6/26/2023 0:15,296.2,23.65,332.9,,,,,,,,,,,,,,,
6293,6/26/2023 0:30,296.6,23.63,333.5,,,,,,,,,,,,,,,
6294,6/26/2023 0:45,297.4,23.62,334.3,,,,,,,,,,,,,,,
6295,6/26/2023 1:00,297.8,23.59,334.9,,,,,,,,,,,,,,,
6296,6/26/2023 1:15,297.4,23.58,334.5,,,,,,,,,,,,,,,
6297,6/26/2023 1:30,298.6,23.56,335.9,,,,,,,,,,,,,,,
6298,6/26/2023 1:45,298.6,23.53,336,,,,,,,,,,,,,,,
6299,6/26/2023 2:00,299,23.52,336.5,,,,,,,,,,,,,,,
6300,6/26/2023 2:15,299,23.5,336.6,,,,,,,,,,,,,,,
6301,6/26/2023 2:30,299.4,23.48,337.1,,,,,,,,,,,,,,,
6302,6/26/2023 2:45,299.8,23.46,337.6,,,,,,,,,,,,,,,
6303,6/26/2023 3:00,299.9,23.44,337.8,,,,,,,,,,,,,,,
6304,6/26/2023 3:15,300.6,23.42,338.7,,,,,,,,,,,,,,,
6305,6/26/2023 3:30,301,23.4,339.2,,,,,,,,,,,,,,,
6306,6/26/2023 3:45,300.3,23.39,338.4,,,,,,,,,,,,,,,
6307,6/26/2023 4:00,300.7,23.36,339,,,,,,,,,,,,,,,
6308,6/26/2023 4:15,300.3,23.34,338.6,,,,,,,,,,,,,,,
6309,6/26/2023 4:30,300.3,23.33,338.6,,,,,,,,,,,,,,,
6310,6/26/2023 4:45,299.9,23.3,338.3,,,,,,,,,,,,,,,
6311,6/26/2023 5:00,299.9,23.29,338.3,,,,,,,,,,,,,,,
6312,6/26/2023 5:15,299.9,23.28,338.3,,,,,,,,,,,,,,,
6313,6/26/2023 5:30,299.1,23.25,337.5,,,,,,,,,,,,,,,
6314,6/26/2023 5:45,299.1,23.24,337.5,,,,,,,,,,,,,,,
6315,6/26/2023 6:00,299.5,23.23,338,,,,,,,,,,,,,,,
6316,6/26/2023 6:15,299.1,23.22,337.5,,,,,,,,,,,,,,,
6317,6/26/2023 6:30,299.1,23.21,337.5,,,,,,,,,,,,,,,
6318,6/26/2023 6:45,299.5,23.19,338,,,,,,,,,,,,,,,
6319,6/26/2023 7:00,299.9,23.18,338.5,,,,,,,,,,,,,,,
6320,6/26/2023 7:15,299.9,23.18,338.4,,,,,,,,,,,,,,,
6321,6/26/2023 7:30,299.9,23.18,338.3,,,,,,,,,,,,,,,
6322,6/26/2023 7:45,300.3,23.17,338.8,,,,,,,,,,,,,,,
6323,6/26/2023 8:00,300.7,23.17,339.2,,,,,,,,,,,,,,,
6324,6/26/2023 8:15,301.1,23.18,339.5,,,,,,,,,,,,,,,
6325,6/26/2023 8:30,301.9,23.18,340.3,,,,,,,,,,,,,,,
6326,6/26/2023 8:45,302.3,23.19,340.6,,,,,,,,,,,,,,,
6327,6/26/2023 9:00,302.7,23.19,341,,,,,,,,,,,,,,,
6328,6/26/2023 9:15,302.7,23.21,340.7,,,,,,,,,,,,,,,
6329,6/26/2023 9:30,302.7,23.23,340.5,,,,,,,,,,,,,,,
6330,6/26/2023 9:45,303.1,23.24,340.8,,,,,,,,,,,,,,,
6331,6/26/2023 10:00,303.1,23.27,340.5,,,,,,,,,,,,,,,
6332,6/26/2023 10:15,303.1,23.3,340.2,,,,,,,,,,,,,,,
6333,6/26/2023 10:30,303.8,23.34,340.6,,,,,,,,,,,,,,,
6334,6/26/2023 10:45,303.8,23.39,340.2,,,,,,,,,,,,,,,
6335,6/26/2023 11:00,303,23.45,338.8,,,,,,,,,,,,,,,
6336,6/26/2023 11:15,302.2,23.51,337.4,,,,,,,,,,,,,,,
6337,6/26/2023 11:30,302.6,23.58,337.2,,,,,,,,,,,,,,,
6338,6/26/2023 11:45,302.9,23.65,337,,,,,,,,,,,,,,,
6339,6/26/2023 12:00,303.7,23.73,337.2,,,,,,,,,,,,,,,
6340,6/26/2023 12:15,304.5,23.78,337.7,,,,,,,,,,,,,,,
6341,6/26/2023 12:30,304.9,23.84,337.6,,,,,,,,,,,,,,,
6342,6/26/2023 12:45,306,23.9,338.3,,,,,,,,,,,,,,,
6343,6/26/2023 13:00,306.8,23.97,338.6,,,,,,,,,,,,,,,
6344,6/26/2023 13:15,308,24.04,339.3,,,,,,,,,,,,,,,
6345,6/26/2023 13:30,308.3,24.12,339,,,,,,,,,,,,,,,
6346,6/26/2023 13:45,309.1,24.2,339.2,,,,,,,,,,,,,,,
6347,6/26/2023 14:00,309.9,24.29,339.4,,,,,,,,,,,,,,,
6348,6/26/2023 14:15,311,24.36,340,,,,,,,,,,,,,,,
