#,Date,Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv), pH  
4658,05/23/2022 00:00:00,24.90,-9.00,6.72
4659,05/23/2022 00:15:00,24.77,-9.77,6.73
4660,05/23/2022 00:30:00,24.65,-9.56,6.72
4661,05/23/2022 00:45:00,24.53,-9.34,6.72
4662,05/23/2022 01:00:00,24.41,-9.16,6.72
4663,05/23/2022 01:15:00,24.32,-9.03,6.72
4664,05/23/2022 01:30:00,24.17,-8.61,6.71
4665,05/23/2022 01:45:00,24.05,-8.55,6.71
4666,05/23/2022 02:00:00,23.93,-8.17,6.70
4667,05/23/2022 02:15:00,23.83,-8.42,6.70
4668,05/23/2022 02:30:00,23.71,-9.33,6.72
4669,05/23/2022 02:45:00,23.62,-8.78,6.71
4670,05/23/2022 03:00:00,23.52,-8.48,6.71
4671,05/23/2022 03:15:00,23.42,-8.64,6.71
4672,05/23/2022 03:30:00,23.33,-8.89,6.71
4673,05/23/2022 03:45:00,23.26,-8.78,6.71
4674,05/23/2022 04:00:00,23.16,-8.66,6.71
4675,05/23/2022 04:15:00,23.09,-8.50,6.71
4676,05/23/2022 04:30:00,23.02,-8.28,6.70
4677,05/23/2022 04:45:00,22.94,-8.92,6.71
4678,05/23/2022 05:00:00,22.87,-8.38,6.70
4679,05/23/2022 05:15:00,22.82,-8.53,6.71
4680,05/23/2022 05:30:00,22.75,-8.72,6.71
4681,05/23/2022 05:45:00,22.68,-8.89,6.71
4682,05/23/2022 06:00:00,22.61,-8.98,6.71
4683,05/23/2022 06:15:00,22.56,-8.58,6.71
4684,05/23/2022 06:30:00,22.51,-8.28,6.70
4685,05/23/2022 06:45:00,22.47,-8.28,6.70
4686,05/23/2022 07:00:00,22.44,-8.08,6.70
4687,05/23/2022 07:15:00,22.42,-8.13,6.70
4688,05/23/2022 07:30:00,22.39,-8.13,6.70
4689,05/23/2022 07:45:00,22.37,-7.89,6.69
4690,05/23/2022 08:00:00,22.37,-8.09,6.70
4691,05/23/2022 08:15:00,22.37,-8.17,6.70
4692,05/23/2022 08:30:00,22.42,-8.03,6.70
4693,05/23/2022 08:45:00,22.47,-8.13,6.70
4694,05/23/2022 09:00:00,22.54,-8.22,6.70
4695,05/23/2022 09:15:00,22.61,-8.06,6.70
4696,05/23/2022 09:30:00,22.70,-7.88,6.69
4697,05/23/2022 09:45:00,22.85,-7.81,6.69
4698,05/23/2022 10:00:00,23.04,-7.80,6.69
4699,05/23/2022 10:15:00,23.18,-7.77,6.69
4700,05/23/2022 10:30:00,23.35,-7.61,6.69
4701,05/23/2022 10:45:00,23.50,-7.38,6.69
4702,05/23/2022 11:00:00,23.66,-7.56,6.69
4703,05/23/2022 11:15:00,23.79,-7.52,6.69
4704,05/23/2022 11:30:00,24.00,-7.45,6.69
4705,05/23/2022 11:45:00,24.12,-7.20,6.68
4706,05/23/2022 12:00:00,24.41,-6.55,6.67
4707,05/23/2022 12:15:00,24.70,-6.25,6.67
4708,05/23/2022 12:30:00,25.02,-6.47,6.67
4709,05/23/2022 12:45:00,25.31,-6.20,6.67
4710,05/23/2022 13:00:00,25.53,-6.08,6.67
4711,05/23/2022 13:15:00,25.70,-5.61,6.66
4712,05/23/2022 13:30:00,25.82,-5.64,6.66
4713,05/23/2022 13:45:00,26.04,-4.16,6.64
4714,05/23/2022 14:00:00,26.30,-4.34,6.64
4715,05/23/2022 14:15:00,26.43,-4.53,6.64
4716,05/23/2022 14:30:00,26.60,-3.06,6.62
4717,05/23/2022 14:45:00,26.79,-2.72,6.61
4718,05/23/2022 15:00:00,27.04,-3.06,6.62
4719,05/23/2022 15:15:00,27.21,-3.39,6.62
4720,05/23/2022 15:30:00,27.28,-4.06,6.64
4721,05/23/2022 15:45:00,27.43,-3.44,6.63
4722,05/23/2022 16:00:00,27.55,-3.09,6.62
4723,05/23/2022 16:15:00,27.58,-2.97,6.62
4724,05/23/2022 16:30:00,27.51,-2.86,6.62
4725,05/23/2022 16:45:00,27.41,-3.25,6.62
4726,05/23/2022 17:00:00,27.28,-3.67,6.63
4727,05/23/2022 17:15:00,27.09,-4.09,6.64
4728,05/23/2022 17:30:00,26.89,-4.61,6.64
4729,05/23/2022 17:45:00,24.99,-7.78,6.70
4730,05/23/2022 18:00:00,26.08,-15.69,6.83
4731,05/23/2022 18:15:00,26.30,-11.14,6.75
4732,05/23/2022 18:30:00,26.26,-11.73,6.76
4733,05/23/2022 18:45:00,26.16,-7.16,6.69
4734,05/23/2022 19:00:00,26.06,-11.92,6.77
4735,05/23/2022 19:15:00,25.87,-11.36,6.76
4736,05/23/2022 19:30:00,25.62,-8.55,6.71
4737,05/23/2022 19:45:00,25.40,-7.14,6.68
4738,05/23/2022 20:00:00,25.23,-7.14,6.68
4739,05/23/2022 20:15:00,25.06,-7.59,6.69
4740,05/23/2022 20:30:00,24.92,-8.03,6.70
4741,05/23/2022 20:45:00,24.75,-9.09,6.72
4742,05/23/2022 21:00:00,24.58,-7.33,6.69
4743,05/23/2022 21:15:00,24.46,-7.83,6.70
4744,05/23/2022 21:30:00,24.29,-8.02,6.70
4745,05/23/2022 21:45:00,24.19,-8.94,6.71
4746,05/23/2022 22:00:00,24.07,-8.52,6.71
4747,05/23/2022 22:15:00,23.95,-7.89,6.70
4748,05/23/2022 22:30:00,23.86,-8.16,6.70
4749,05/23/2022 22:45:00,23.76,-8.34,6.70
4750,05/23/2022 23:00:00,23.66,-8.58,6.71
4751,05/23/2022 23:15:00,23.59,-9.27,6.72
4752,05/23/2022 23:30:00,23.52,-8.89,6.71
4753,05/23/2022 23:45:00,23.45,-8.67,6.71
4754,05/24/2022 00:00:00,23.40,-8.30,6.70
4755,05/24/2022 00:15:00,23.33,-7.84,6.69
4756,05/24/2022 00:30:00,23.26,-8.38,6.70
4757,05/24/2022 00:45:00,23.21,-7.41,6.69
4758,05/24/2022 01:00:00,23.14,-7.20,6.68
4759,05/24/2022 01:15:00,23.11,-7.61,6.69
4760,05/24/2022 01:30:00,23.06,-7.83,6.69
4761,05/24/2022 01:45:00,23.02,-8.23,6.70
4762,05/24/2022 02:00:00,22.97,-7.91,6.70
4763,05/24/2022 02:15:00,22.92,-7.92,6.70
4764,05/24/2022 02:30:00,22.90,-7.92,6.70
4765,05/24/2022 02:45:00,22.87,-8.00,6.70
4766,05/24/2022 03:00:00,22.82,-8.02,6.70
4767,05/24/2022 03:15:00,22.80,-7.63,6.69
4768,05/24/2022 03:30:00,22.75,-7.47,6.69
4769,05/24/2022 03:45:00,22.73,-7.34,6.69
4770,05/24/2022 04:00:00,22.68,-7.33,6.69
4771,05/24/2022 04:15:00,22.66,-7.98,6.70
4772,05/24/2022 04:30:00,22.61,-6.94,6.68
4773,05/24/2022 04:45:00,22.58,-6.80,6.68
4774,05/24/2022 05:00:00,22.56,-6.77,6.68
4775,05/24/2022 05:15:00,22.51,-6.00,6.66
4776,05/24/2022 05:30:00,22.49,-5.47,6.65
4777,05/24/2022 05:45:00,22.47,-5.52,6.65
4778,05/24/2022 06:00:00,22.44,-5.25,6.65
4779,05/24/2022 06:15:00,22.42,-5.11,6.65
4780,05/24/2022 06:30:00,22.37,-5.13,6.65
4781,05/24/2022 06:45:00,22.35,-4.33,6.63
4782,05/24/2022 07:00:00,22.32,-4.66,6.64
4783,05/24/2022 07:15:00,22.30,-4.78,6.64
4784,05/24/2022 07:30:00,22.27,-5.30,6.65
4785,05/24/2022 07:45:00,22.25,-5.05,6.65
4786,05/24/2022 08:00:00,22.25,-4.89,6.64
4787,05/24/2022 08:15:00,22.23,-4.94,6.64
4788,05/24/2022 08:30:00,22.23,-4.67,6.64
4789,05/24/2022 08:45:00,22.25,-4.89,6.64
4790,05/24/2022 09:00:00,22.25,-4.95,6.64
4791,05/24/2022 09:15:00,22.30,-4.77,6.64
4792,05/24/2022 09:30:00,22.37,-5.05,6.65
4793,05/24/2022 09:45:00,22.49,-5.30,6.65
4794,05/24/2022 10:00:00,22.58,-5.36,6.65
4795,05/24/2022 10:15:00,22.75,-5.42,6.65
4796,05/24/2022 10:30:00,22.87,-5.06,6.65
4797,05/24/2022 10:45:00,23.02,-4.73,6.64
4798,05/24/2022 11:00:00,23.14,-4.95,6.65
4799,05/24/2022 11:15:00,23.28,-4.61,6.64
4800,05/24/2022 11:30:00,23.45,-4.95,6.65
4801,05/24/2022 11:45:00,23.59,-5.25,6.65
4802,05/24/2022 12:00:00,23.79,-5.38,6.65
4803,05/24/2022 12:15:00,23.52,-6.47,6.67
4804,05/24/2022 12:30:00,23.38,-6.13,6.67
4805,05/24/2022 12:45:00,23.45,-5.78,6.66
4806,05/24/2022 13:00:00,24.00,-8.36,6.70
4807,05/24/2022 13:15:00,26.01,-14.41,6.81
4808,05/24/2022 13:30:00,26.28,-18.28,6.87
4809,05/24/2022 13:45:00,26.50,-17.44,6.86
4810,05/24/2022 14:00:00,26.57,-16.89,6.85
4811,05/24/2022 14:15:00,25.62,-20.47,6.91
4812,05/24/2022 14:30:00,25.57,-19.08,6.89
4813,05/24/2022 14:45:00,25.53,-18.00,6.87
4814,05/24/2022 15:00:00,25.50,-16.53,6.84
4815,05/24/2022 15:15:00,25.57,-14.14,6.80
4816,05/24/2022 15:30:00,25.65,-10.78,6.75
4817,05/24/2022 15:45:00,25.74,-9.34,6.72
4818,05/24/2022 16:00:00,25.84,-9.00,6.72
4819,05/24/2022 16:15:00,25.91,-7.78,6.70
4820,05/24/2022 16:30:00,25.91,-7.28,6.69
4821,05/24/2022 16:45:00,25.89,-6.89,6.68
4822,05/24/2022 17:00:00,25.91,-6.50,6.67
4823,05/24/2022 17:15:00,25.89,-6.06,6.67
4824,05/24/2022 17:30:00,25.87,-6.59,6.68
4825,05/24/2022 17:45:00,25.79,-6.70,6.68
4826,05/24/2022 18:00:00,25.72,-6.56,6.68
4827,05/24/2022 18:15:00,25.62,-6.36,6.67
4828,05/24/2022 18:30:00,25.55,-6.36,6.67
4829,05/24/2022 18:45:00,25.45,-6.47,6.67
4830,05/24/2022 19:00:00,25.36,-6.66,6.68
4831,05/24/2022 19:15:00,25.26,-7.08,6.68
4832,05/24/2022 19:30:00,25.14,-7.11,6.68
4833,05/24/2022 19:45:00,25.02,-6.69,6.68
4834,05/24/2022 20:00:00,24.92,-6.64,6.68
4835,05/24/2022 20:15:00,24.80,-6.69,6.68
4836,05/24/2022 20:30:00,24.68,-5.92,6.66
4837,05/24/2022 20:45:00,24.56,-6.50,6.67
4838,05/24/2022 21:00:00,24.41,-6.73,6.68
4839,05/24/2022 21:15:00,24.29,-6.67,6.68
4840,05/24/2022 21:30:00,24.17,-6.48,6.67
4841,05/24/2022 21:45:00,24.05,-6.28,6.67
4842,05/24/2022 22:00:00,23.93,-6.73,6.68
4843,05/24/2022 22:15:00,23.81,-6.20,6.67
4844,05/24/2022 22:30:00,23.71,-6.09,6.67
4845,05/24/2022 22:45:00,23.62,-5.63,6.66
4846,05/24/2022 23:00:00,23.52,-5.77,6.66
4847,05/24/2022 23:15:00,23.42,-5.59,6.66
4848,05/24/2022 23:30:00,23.33,-5.50,6.65
4849,05/24/2022 23:45:00,23.23,-5.78,6.66
4850,05/25/2022 00:00:00,23.14,-5.75,6.66
4851,05/25/2022 00:15:00,23.06,-6.25,6.67
4852,05/25/2022 00:30:00,22.97,-6.47,6.67
4853,05/25/2022 00:45:00,22.90,-6.97,6.68
4854,05/25/2022 01:00:00,22.82,-7.23,6.68
4855,05/25/2022 01:15:00,22.73,-7.55,6.69
4856,05/25/2022 01:30:00,22.66,-7.56,6.69
4857,05/25/2022 01:45:00,22.56,-7.92,6.70
4858,05/25/2022 02:00:00,22.49,-7.92,6.70
4859,05/25/2022 02:15:00,22.42,-7.97,6.70
4860,05/25/2022 02:30:00,22.35,-7.22,6.68
4861,05/25/2022 02:45:00,22.27,-6.58,6.67
4862,05/25/2022 03:00:00,22.18,-6.67,6.67
4863,05/25/2022 03:15:00,22.13,-6.81,6.68
4864,05/25/2022 03:30:00,22.06,-6.94,6.68
4865,05/25/2022 03:45:00,21.99,-7.00,6.68
4866,05/25/2022 04:00:00,21.94,-7.00,6.68
4867,05/25/2022 04:15:00,21.87,-7.06,6.68
4868,05/25/2022 04:30:00,21.80,-7.14,6.68
4869,05/25/2022 04:45:00,21.75,-7.30,6.68
4870,05/25/2022 05:00:00,21.68,-7.69,6.69
4871,05/25/2022 05:15:00,21.63,-7.94,6.69
4872,05/25/2022 05:30:00,21.58,-8.28,6.70
4873,05/25/2022 05:45:00,21.53,-8.44,6.70
4874,05/25/2022 06:00:00,21.46,-8.31,6.70
4875,05/25/2022 06:15:00,21.41,-8.59,6.71
4876,05/25/2022 06:30:00,21.37,-8.67,6.71
4877,05/25/2022 06:45:00,21.32,-8.83,6.71
4878,05/25/2022 07:00:00,21.27,-8.77,6.71
4879,05/25/2022 07:15:00,21.25,-8.81,6.71
4880,05/25/2022 07:30:00,21.20,-8.73,6.71
4881,05/25/2022 07:45:00,21.17,-8.72,6.71
4882,05/25/2022 08:00:00,21.15,-8.98,6.71
4883,05/25/2022 08:15:00,21.13,-9.13,6.71
4884,05/25/2022 08:30:00,21.13,-8.91,6.71
4885,05/25/2022 08:45:00,21.10,-9.34,6.72
4886,05/25/2022 09:00:00,21.13,-9.16,6.71
4887,05/25/2022 09:15:00,21.13,-9.38,6.72
4888,05/25/2022 09:30:00,21.13,-9.20,6.72
4889,05/25/2022 09:45:00,21.15,-9.28,6.72
4890,05/25/2022 10:00:00,21.27,-10.91,6.74
4891,05/25/2022 10:15:00,21.58,-11.59,6.76
4892,05/25/2022 10:30:00,21.63,-10.47,6.74
4893,05/25/2022 10:45:00,21.87,-8.83,6.71
4894,05/25/2022 11:00:00,22.11,-8.66,6.71
4895,05/25/2022 11:15:00,22.30,-8.83,6.71
4896,05/25/2022 11:30:00,22.47,-8.92,6.71
4897,05/25/2022 11:45:00,22.61,-8.83,6.71
4898,05/25/2022 12:00:00,22.70,-8.91,6.71
4899,05/25/2022 12:15:00,22.80,-9.16,6.72
4900,05/25/2022 12:30:00,22.90,-9.77,6.73
4901,05/25/2022 12:45:00,22.97,-10.13,6.73
4902,05/25/2022 13:00:00,23.02,-10.66,6.74
4903,05/25/2022 13:15:00,23.09,-10.98,6.75
4904,05/25/2022 13:30:00,23.11,-11.34,6.75
4905,05/25/2022 13:45:00,23.18,-11.52,6.76
4906,05/25/2022 14:00:00,23.28,-11.67,6.76
4907,05/25/2022 14:15:00,23.38,-11.53,6.76
4908,05/25/2022 14:30:00,23.42,-11.88,6.76
4909,05/25/2022 14:45:00,23.50,-11.95,6.76
4910,05/25/2022 15:00:00,23.54,-12.05,6.77
4911,05/25/2022 15:15:00,23.57,-11.64,6.76
4912,05/25/2022 15:30:00,23.59,-11.69,6.76
4913,05/25/2022 15:45:00,23.59,-11.59,6.76
4914,05/25/2022 16:00:00,23.57,-11.42,6.76
4915,05/25/2022 16:15:00,23.54,-11.05,6.75
4916,05/25/2022 16:30:00,23.50,-11.27,6.75
4917,05/25/2022 16:45:00,23.47,-11.41,6.75
4918,05/25/2022 17:00:00,23.42,-10.94,6.75
4919,05/25/2022 17:15:00,23.38,-10.52,6.74
4920,05/25/2022 17:30:00,23.33,-9.98,6.73
4921,05/25/2022 17:45:00,23.28,-10.56,6.74
4922,05/25/2022 18:00:00,23.26,-10.55,6.74
4923,05/25/2022 18:15:00,23.16,-10.38,6.74
4924,05/25/2022 18:30:00,23.14,-10.14,6.73
4925,05/25/2022 18:45:00,23.06,-9.66,6.72
4926,05/25/2022 19:00:00,22.97,-10.27,6.74
4927,05/25/2022 19:15:00,22.90,-10.75,6.74
4928,05/25/2022 19:30:00,22.82,-10.69,6.74
4929,05/25/2022 19:45:00,22.73,-10.97,6.75
4930,05/25/2022 20:00:00,22.66,-10.61,6.74
4931,05/25/2022 20:15:00,22.56,-10.11,6.73
4932,05/25/2022 20:30:00,22.47,-9.58,6.72
4933,05/25/2022 20:45:00,22.37,-9.45,6.72
4934,05/25/2022 21:00:00,22.30,-9.64,6.72
4935,05/25/2022 21:15:00,22.23,-9.27,6.72
4936,05/25/2022 21:30:00,22.15,-9.25,6.72
4937,05/25/2022 21:45:00,22.08,-9.22,6.72
4938,05/25/2022 22:00:00,22.01,-8.97,6.71
4939,05/25/2022 22:15:00,21.94,-9.02,6.71
4940,05/25/2022 22:30:00,21.87,-9.36,6.72
4941,05/25/2022 22:45:00,21.82,-9.33,6.72
4942,05/25/2022 23:00:00,21.75,-9.67,6.72
4943,05/25/2022 23:15:00,21.70,-9.53,6.72
4944,05/25/2022 23:30:00,21.65,-9.72,6.72
4945,05/25/2022 23:45:00,21.60,-9.72,6.72
4946,05/26/2022 00:00:00,21.56,-9.58,6.72
4947,05/26/2022 00:15:00,21.51,-9.73,6.72
4948,05/26/2022 00:30:00,21.44,-9.34,6.72
4949,05/26/2022 00:45:00,21.39,-9.31,6.72
4950,05/26/2022 01:00:00,21.34,-9.22,6.72
4951,05/26/2022 01:15:00,21.29,-8.67,6.71
4952,05/26/2022 01:30:00,21.27,-7.91,6.69
4953,05/26/2022 01:45:00,21.22,-6.33,6.67
4954,05/26/2022 02:00:00,21.17,-5.19,6.65
4955,05/26/2022 02:15:00,21.13,-4.67,6.64
4956,05/26/2022 02:30:00,21.08,-4.78,6.64
4957,05/26/2022 02:45:00,21.03,-5.09,6.65
4958,05/26/2022 03:00:00,21.01,-5.59,6.65
4959,05/26/2022 03:15:00,20.96,-6.06,6.66
4960,05/26/2022 03:30:00,20.91,-6.19,6.66
4961,05/26/2022 03:45:00,20.86,-6.75,6.67
4962,05/26/2022 04:00:00,20.84,-6.94,6.68
4963,05/26/2022 04:15:00,20.79,-6.89,6.68
4964,05/26/2022 04:30:00,20.77,-6.55,6.67
4965,05/26/2022 04:45:00,20.72,-6.03,6.66
4966,05/26/2022 05:00:00,20.67,-5.58,6.65
4967,05/26/2022 05:15:00,20.65,-7.41,6.68
4968,05/26/2022 05:30:00,20.63,-8.22,6.70
4969,05/26/2022 05:45:00,20.60,-8.47,6.70
4970,05/26/2022 06:00:00,20.58,-8.64,6.71
4971,05/26/2022 06:15:00,20.56,-8.69,6.71
4972,05/26/2022 06:30:00,20.53,-8.72,6.71
4973,05/26/2022 06:45:00,20.51,-8.53,6.70
4974,05/26/2022 07:00:00,20.48,-8.69,6.71
4975,05/26/2022 07:15:00,20.46,-7.44,6.68
4976,05/26/2022 07:30:00,20.46,-5.28,6.65
4977,05/26/2022 07:45:00,20.44,-4.77,6.64
4978,05/26/2022 08:00:00,20.44,-4.34,6.63
4979,05/26/2022 08:15:00,20.44,-3.59,6.62
4980,05/26/2022 08:30:00,20.44,-4.05,6.63
4981,05/26/2022 08:45:00,20.44,-4.39,6.63
4982,05/26/2022 09:00:00,20.46,-5.20,6.65
4983,05/26/2022 09:15:00,20.48,-5.53,6.65
4984,05/26/2022 09:30:00,20.51,-6.16,6.66
4985,05/26/2022 09:45:00,20.53,-6.23,6.66
4986,05/26/2022 10:00:00,20.56,-6.50,6.67
4987,05/26/2022 10:15:00,20.60,-7.09,6.68
4988,05/26/2022 10:30:00,20.63,-6.92,6.68
4989,05/26/2022 10:45:00,20.67,-7.16,6.68
4990,05/26/2022 11:00:00,20.75,-7.59,6.69
4991,05/26/2022 11:15:00,20.82,-8.00,6.69
4992,05/26/2022 11:30:00,20.89,-7.41,6.68
4993,05/26/2022 11:45:00,20.96,-7.11,6.68
4994,05/26/2022 12:00:00,21.06,-6.97,6.68
4995,05/26/2022 12:15:00,21.15,-6.69,6.67
4996,05/26/2022 12:30:00,21.27,-6.78,6.67
4997,05/26/2022 12:45:00,21.39,-6.45,6.67
4998,05/26/2022 13:00:00,21.53,-7.00,6.68
4999,05/26/2022 13:15:00,21.68,-7.11,6.68
5000,05/26/2022 13:30:00,21.87,-7.17,6.68
5001,05/26/2022 13:45:00,22.08,-6.66,6.67
5002,05/26/2022 14:00:00,22.27,-6.84,6.68
5003,05/26/2022 14:15:00,22.47,-6.97,6.68
5004,05/26/2022 14:30:00,22.68,-6.81,6.68
5005,05/26/2022 14:45:00,22.94,-6.63,6.67
5006,05/26/2022 15:00:00,23.09,-5.47,6.65
5007,05/26/2022 15:15:00,23.28,-5.83,6.66
5008,05/26/2022 15:30:00,23.45,-5.56,6.66
5009,05/26/2022 15:45:00,23.66,-5.56,6.66
5010,05/26/2022 16:00:00,23.88,-5.72,6.66
5011,05/26/2022 16:15:00,24.00,-6.45,6.67
5012,05/26/2022 16:30:00,24.17,-7.25,6.69
5013,05/26/2022 16:45:00,24.41,-7.94,6.70
5014,05/26/2022 17:00:00,24.53,-8.13,6.70
5015,05/26/2022 17:15:00,24.65,-7.11,6.68
5016,05/26/2022 17:30:00,24.75,-7.22,6.69
5017,05/26/2022 17:45:00,24.82,-7.70,6.69
5018,05/26/2022 18:00:00,24.90,-7.22,6.69
5019,05/26/2022 18:15:00,25.02,-7.19,6.69
5020,05/26/2022 18:30:00,25.11,-7.33,6.69
5021,05/26/2022 18:45:00,25.11,-7.75,6.69
5022,05/26/2022 19:00:00,25.11,-7.58,6.69
5023,05/26/2022 19:15:00,25.06,-7.64,6.69
5024,05/26/2022 19:30:00,24.99,-6.66,6.68
5025,05/26/2022 19:45:00,24.87,-6.52,6.67
5026,05/26/2022 20:00:00,24.77,-7.14,6.68
5027,05/26/2022 20:15:00,24.68,-7.06,6.68
5028,05/26/2022 20:30:00,24.56,-7.45,6.69
5029,05/26/2022 20:45:00,24.46,-6.91,6.68
5030,05/26/2022 21:00:00,24.34,-6.41,6.67
5031,05/26/2022 21:15:00,24.22,-6.58,6.67
5032,05/26/2022 21:30:00,24.07,-6.69,6.68
5033,05/26/2022 21:45:00,23.98,-6.50,6.67
5034,05/26/2022 22:00:00,23.86,-7.03,6.68
5035,05/26/2022 22:15:00,23.74,-7.31,6.69
5036,05/26/2022 22:30:00,23.62,-7.67,6.69
5037,05/26/2022 22:45:00,23.50,-7.91,6.70
5038,05/26/2022 23:00:00,23.38,-8.00,6.70
5039,05/26/2022 23:15:00,23.28,-8.31,6.70
5040,05/26/2022 23:30:00,23.16,-8.36,6.70
5041,05/26/2022 23:45:00,23.06,-8.69,6.71
5042,05/27/2022 00:00:00,22.97,-9.02,6.71
5043,05/27/2022 00:15:00,22.87,-9.08,6.72
5044,05/27/2022 00:30:00,22.78,-9.31,6.72
5045,05/27/2022 00:45:00,22.70,-9.27,6.72
5046,05/27/2022 01:00:00,22.61,-8.95,6.71
5047,05/27/2022 01:15:00,22.54,-9.08,6.71
5048,05/27/2022 01:30:00,22.49,-9.19,6.72
5049,05/27/2022 01:45:00,22.42,-9.47,6.72
5050,05/27/2022 02:00:00,22.35,-9.44,6.72
5051,05/27/2022 02:15:00,22.30,-9.36,6.72
5052,05/27/2022 02:30:00,22.25,-9.38,6.72
5053,05/27/2022 02:45:00,22.20,-9.27,6.72
5054,05/27/2022 03:00:00,22.15,-9.44,6.72
5055,05/27/2022 03:15:00,22.13,-9.50,6.72
5056,05/27/2022 03:30:00,22.08,-9.38,6.72
5057,05/27/2022 03:45:00,22.06,-9.55,6.72
5058,05/27/2022 04:00:00,22.03,-9.69,6.72
5059,05/27/2022 04:15:00,22.01,-9.47,6.72
5060,05/27/2022 04:30:00,21.96,-9.28,6.72
5061,05/27/2022 04:45:00,21.91,-9.23,6.72
5062,05/27/2022 05:00:00,21.89,-9.28,6.72
5063,05/27/2022 05:15:00,21.84,-9.23,6.72
5064,05/27/2022 05:30:00,21.82,-9.09,6.71
5065,05/27/2022 05:45:00,21.77,-9.27,6.72
5066,05/27/2022 06:00:00,21.75,-9.28,6.72
5067,05/27/2022 06:15:00,21.72,-8.89,6.71
5068,05/27/2022 06:30:00,21.70,-8.61,6.71
5069,05/27/2022 06:45:00,21.68,-8.75,6.71
5070,05/27/2022 07:00:00,21.68,-8.59,6.71
5071,05/27/2022 07:15:00,21.68,-8.72,6.71
5072,05/27/2022 07:30:00,21.68,-8.77,6.71
5073,05/27/2022 07:45:00,21.70,-8.64,6.71
5074,05/27/2022 08:00:00,21.72,-8.45,6.70
5075,05/27/2022 08:15:00,21.75,-8.41,6.70
5076,05/27/2022 08:30:00,21.80,-8.27,6.70
5077,05/27/2022 08:45:00,21.87,-8.13,6.70
5078,05/27/2022 09:00:00,21.91,-8.28,6.70
5079,05/27/2022 09:15:00,21.99,-9.05,6.71
5080,05/27/2022 09:30:00,22.06,-8.92,6.71
5081,05/27/2022 09:45:00,22.15,-7.95,6.70
5082,05/27/2022 10:00:00,22.25,-7.28,6.68
5083,05/27/2022 10:15:00,22.39,-7.41,6.69
5084,05/27/2022 10:30:00,22.51,-7.53,6.69
5085,05/27/2022 10:45:00,22.66,-7.31,6.68
5086,05/27/2022 11:00:00,22.80,-7.38,6.69
5087,05/27/2022 11:15:00,22.85,-7.56,6.69
5088,05/27/2022 11:30:00,22.87,-7.92,6.70
5089,05/27/2022 11:45:00,22.75,-13.13,6.78
5090,05/27/2022 12:00:00,22.68,-11.66,6.76
5091,05/27/2022 12:15:00,22.70,-10.47,6.74
5092,05/27/2022 12:30:00,22.92,-9.84,6.73
5093,05/27/2022 12:45:00,23.18,-10.22,6.73
5094,05/27/2022 13:00:00,23.62,-15.47,6.82
5095,05/27/2022 13:15:00,23.74,-14.30,6.80
5096,05/27/2022 13:30:00,23.71,-12.22,6.77
5097,05/27/2022 13:45:00,23.71,-12.09,6.77
5098,05/27/2022 14:00:00,23.74,-12.66,6.78
5099,05/27/2022 14:15:00,23.79,-12.98,6.78
5100,05/27/2022 14:30:00,23.83,-12.94,6.78
5101,05/27/2022 14:45:00,23.91,-13.33,6.79
5102,05/27/2022 15:00:00,24.03,-13.27,6.79
5103,05/27/2022 15:15:00,24.19,-13.33,6.79
5104,05/27/2022 15:30:00,24.29,-13.67,6.79
5105,05/27/2022 15:45:00,24.41,-13.72,6.79
5106,05/27/2022 16:00:00,24.51,-13.02,6.78
5107,05/27/2022 16:15:00,24.58,-12.19,6.77
5108,05/27/2022 16:30:00,24.63,-10.69,6.74
5109,05/27/2022 16:45:00,24.68,-8.83,6.71
5110,05/27/2022 17:00:00,24.70,-8.19,6.70
5111,05/27/2022 17:15:00,24.70,-8.70,6.71
5112,05/27/2022 17:30:00,24.68,-8.13,6.70
5113,05/27/2022 17:45:00,24.68,-7.67,6.69
5114,05/27/2022 18:00:00,24.65,-7.41,6.69
5115,05/27/2022 18:15:00,24.60,-7.09,6.68
5116,05/27/2022 18:30:00,24.56,-7.31,6.69
5117,05/27/2022 18:45:00,24.51,-7.13,6.68
5118,05/27/2022 19:00:00,24.44,-7.83,6.70
5119,05/27/2022 19:15:00,24.36,-7.97,6.70
5120,05/27/2022 19:30:00,24.29,-7.92,6.70
5121,05/27/2022 19:45:00,24.19,-7.11,6.68
5122,05/27/2022 20:00:00,24.10,-7.19,6.68
5123,05/27/2022 20:15:00,24.03,-6.89,6.68
5124,05/27/2022 20:30:00,23.93,-7.00,6.68
5125,05/27/2022 20:45:00,23.83,-6.34,6.67
5126,05/27/2022 21:00:00,23.71,-4.95,6.65
5127,05/27/2022 21:15:00,23.64,-4.27,6.63
5128,05/27/2022 21:30:00,23.57,-2.91,6.61
5129,05/27/2022 21:45:00,23.52,-1.86,6.59
5130,05/27/2022 22:00:00,23.42,-1.63,6.59
5131,05/27/2022 22:15:00,23.33,-0.67,6.57
5132,05/27/2022 22:30:00,23.28,-0.75,6.57
5133,05/27/2022 22:45:00,23.21,-0.23,6.57
5134,05/27/2022 23:00:00,23.14,0.31,6.56
5135,05/27/2022 23:15:00,23.06,0.44,6.55
5136,05/27/2022 23:30:00,22.99,0.25,6.56
5137,05/27/2022 23:45:00,22.92,0.11,6.56
5138,05/28/2022 00:00:00,22.87,0.30,6.56
