#,Date,"Low Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","High Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","Temp, °C (LGR S/N: 21551159, SEN S/N: 21551159)",Specific_Conductance
3335,5/26/2023 4:30,0,0,15.34,0
3336,5/26/2023 4:45,0,0,15.28,0
3337,5/26/2023 5:00,0,0,15.27,0
3338,5/26/2023 5:15,0,0,15.28,0
3339,5/26/2023 5:30,0,0,15.23,0
3340,5/26/2023 5:45,0,0,15.19,0
3341,5/26/2023 6:00,0,0,15.12,0
3342,5/26/2023 6:15,0,0,15.07,0
3343,5/26/2023 6:30,0,0,15.03,0
3344,5/26/2023 6:45,0,0,15.05,0
3345,5/26/2023 7:00,0,0,15.07,0
3346,5/26/2023 7:15,0,0,15.11,0
3347,5/26/2023 7:30,0,0,15.16,0
3348,5/26/2023 7:45,0,0,15.27,0
3349,5/26/2023 8:00,0,0,15.39,0
3350,5/26/2023 8:15,0,0,15.58,0
3351,5/26/2023 8:30,0,0,15.75,0
3352,5/26/2023 8:45,0,0,15.9,0
3353,5/26/2023 9:00,0,0,16.07,0
3354,5/26/2023 9:15,0,0,16.27,0
3355,5/26/2023 9:30,0,0,16.47,0
3356,5/26/2023 9:45,0,0,16.69,0
3357,5/26/2023 10:00,0,0,16.91,0
3358,5/26/2023 10:15,0,0,17.17,0
3359,5/26/2023 10:30,0,0,17.45,0
3360,5/26/2023 10:45,0,0,17.99,0
3361,5/26/2023 11:00,0,0,18.26,0
3362,5/26/2023 11:15,0,0,18.3,0
3363,5/26/2023 11:30,0,0,18.27,0
3364,5/26/2023 11:45,0,0,18.29,0
3365,5/26/2023 12:00,0,0,18.46,0
3366,5/26/2023 12:15,0,0,18.63,0
3367,5/26/2023 12:30,0,0,18.76,0
3368,5/26/2023 12:45,0,0,18.88,0
3369,5/26/2023 13:00,0,0,18.92,0
3370,5/26/2023 13:15,0,0,18.98,0
3371,5/26/2023 13:30,0,0,19.05,0
3372,5/26/2023 13:45,0,0,19.11,0
3373,5/26/2023 14:00,0,0,19.16,0
3374,5/26/2023 14:15,0,0,19.14,0
3375,5/26/2023 14:30,0,0,19.18,0
3376,5/26/2023 14:45,0,0,19.35,0
3377,5/26/2023 15:00,0,0,19.5,0
3378,5/26/2023 15:15,0,0,19.62,0
3379,5/26/2023 15:30,0,0,19.73,0
3380,5/26/2023 15:45,0,0,19.88,0
3381,5/26/2023 16:00,0,0,20,0
3382,5/26/2023 16:15,0,0,20.03,0
3383,5/26/2023 16:30,0,0,20.07,0
3384,5/26/2023 16:45,0,0,20.07,0
3385,5/26/2023 17:00,0,0,20.03,0
3386,5/26/2023 17:15,0,0,20.1,0
3387,5/26/2023 17:30,0,0,20.08,0
3388,5/26/2023 17:45,0,0,19.91,0
3389,5/26/2023 18:00,0,0,19.72,0
3390,5/26/2023 18:15,0,0,19.52,0
3391,5/26/2023 18:30,0,0,19.25,0
3392,5/26/2023 18:45,0,0,19,0
3393,5/26/2023 19:00,0,0,18.79,0
3394,5/26/2023 19:15,0,0,18.61,0
3395,5/26/2023 19:30,0,0,18.43,0
3396,5/26/2023 19:45,0,0,18.22,0
3397,5/26/2023 20:00,0,0,18,0
3398,5/26/2023 20:15,0,0,17.83,0
3399,5/26/2023 20:30,0,0,17.64,0
3400,5/26/2023 20:45,0,0,17.47,0
3401,5/26/2023 21:00,0,0,17.31,0
3402,5/26/2023 21:15,0,0,17.17,0
3403,5/26/2023 21:30,0,0,17.05,0
3404,5/26/2023 21:45,0,0,16.94,0
3405,5/26/2023 22:00,0,0,16.85,0
3406,5/26/2023 22:15,0,0,16.74,0
3407,5/26/2023 22:30,0,0,16.64,0
3408,5/26/2023 22:45,0,0,16.54,0
3409,5/26/2023 23:00,0,0,16.43,0
3410,5/26/2023 23:15,0,0,16.33,0
3411,5/26/2023 23:30,0,0,16.23,0
3412,5/26/2023 23:45,0,0,16.15,0
3413,5/27/2023 0:00,0,0,16.06,0
3414,5/27/2023 0:15,0,0,16.01,0
3415,5/27/2023 0:30,0,0,15.96,0
3416,5/27/2023 0:45,0,0,15.92,0
3417,5/27/2023 1:00,0,0,15.87,0
3418,5/27/2023 1:15,0,0,15.84,0
3419,5/27/2023 1:30,0,0,15.81,0
3420,5/27/2023 1:45,0,0,15.76,0
3421,5/27/2023 2:00,0,0,15.74,0
3422,5/27/2023 2:15,0,0,15.7,0
3423,5/27/2023 2:30,0,0,15.66,0
3424,5/27/2023 2:45,0,0,15.63,0
3425,5/27/2023 3:00,0,0,15.59,0
3426,5/27/2023 3:15,0,0,15.57,0
3427,5/27/2023 3:30,0,0,15.54,0
3428,5/27/2023 3:45,0,0,15.49,0
3429,5/27/2023 4:00,0,0,15.45,0
3430,5/27/2023 4:15,0,0,15.44,0
3431,5/27/2023 4:30,0,0,15.45,0
3432,5/27/2023 4:45,0,0,15.45,0
3433,5/27/2023 5:00,0,0,15.43,0
3434,5/27/2023 5:15,0,0,15.36,0
3435,5/27/2023 5:30,0,0,15.27,0
3436,5/27/2023 5:45,0,0,15.22,0
3437,5/27/2023 6:00,0,0,15.21,0
3438,5/27/2023 6:15,0,0,15.17,0
3439,5/27/2023 6:30,0,0,15.07,0
3440,5/27/2023 6:45,0,0,14.96,0
3441,5/27/2023 7:00,0,0,14.8,0
3442,5/27/2023 7:15,0,0,14.61,0
3443,5/27/2023 7:30,0,0,14.45,0
3444,5/27/2023 7:45,0,0,14.4,0
3445,5/27/2023 8:00,0,0,14.45,0
3446,5/27/2023 8:15,0,0,14.5,0
3447,5/27/2023 8:30,0,0,14.54,0
3448,5/27/2023 8:45,0,0,14.56,0
3449,5/27/2023 9:00,0,0,14.7,0
3450,5/27/2023 9:15,0,0,14.85,0
3451,5/27/2023 9:30,0,0,14.92,0
3452,5/27/2023 9:45,0,0,14.98,0
3453,5/27/2023 10:00,0,0,15.11,0
3454,5/27/2023 10:15,0,0,15.29,0
3455,5/27/2023 10:30,0,0,15.47,0
3456,5/27/2023 10:45,0,0,15.68,0
3457,5/27/2023 11:00,0,0,15.96,0
3458,5/27/2023 11:15,0,0,16.21,0
3459,5/27/2023 11:30,0,0,16.39,0
3460,5/27/2023 11:45,0,0,16.72,0
3461,5/27/2023 12:00,0,0,17,0
3462,5/27/2023 12:15,0,0,17.22,0
3463,5/27/2023 12:30,0,0,17.31,0
3464,5/27/2023 12:45,0,0,17.26,0
3465,5/27/2023 13:00,0,0,17.26,0
3466,5/27/2023 13:15,0,0,17.36,0
3467,5/27/2023 13:30,0,0,17.4,0
3468,5/27/2023 13:45,0,0,17.31,0
3469,5/27/2023 14:00,0,0,17.21,0
3470,5/27/2023 14:15,0,0,17.12,0
3471,5/27/2023 14:30,0,0,17.09,0
3472,5/27/2023 14:45,0,0,17.07,0
3473,5/27/2023 15:00,0,0,17.11,0
3474,5/27/2023 15:15,0,0,17.12,0
3475,5/27/2023 15:30,0,0,17.07,0
3476,5/27/2023 15:45,0,0,17.02,0
3477,5/27/2023 16:00,0,0,16.96,0
3478,5/27/2023 16:15,0,0,16.89,0
3479,5/27/2023 16:30,0,0,16.81,0
3480,5/27/2023 16:45,0,0,16.78,0
3481,5/27/2023 17:00,0,0,16.75,0
3482,5/27/2023 17:15,0,0,16.7,0
3483,5/27/2023 17:30,0,0,16.64,0
3484,5/27/2023 17:45,0,0,16.6,0
3485,5/27/2023 18:00,0,0,16.58,0
3486,5/27/2023 18:15,0,0,16.58,0
3487,5/27/2023 18:30,0,0,16.54,0
3488,5/27/2023 18:45,0,0,16.51,0
3489,5/27/2023 19:00,0,0,16.44,0
3490,5/27/2023 19:15,0,0,16.34,0
3491,5/27/2023 19:30,0,0,16.27,0
3492,5/27/2023 19:45,0,0,16.21,0
3493,5/27/2023 20:00,0,0,16.15,0
3494,5/27/2023 20:15,0,0,16.12,0
3495,5/27/2023 20:30,0,0,16.06,0
3496,5/27/2023 20:45,0,0,16.04,0
3497,5/27/2023 21:00,0,0,15.99,0
3498,5/27/2023 21:15,0,0,15.95,0
3499,5/27/2023 21:30,0,0,15.9,0
3500,5/27/2023 21:45,0,0,15.9,0
3501,5/27/2023 22:00,0,0,15.87,0
3502,5/27/2023 22:15,0,0,15.86,0
3503,5/27/2023 22:30,0,0,15.86,0
3504,5/27/2023 22:45,0,0,15.89,0
3505,5/27/2023 23:00,0,0,15.9,0
3506,5/27/2023 23:15,0,0,15.92,0
3507,5/27/2023 23:30,0,0,15.97,0
3508,5/27/2023 23:45,0,0,16.01,0
3509,5/28/2023 0:00,0,0,16.02,0
3510,5/28/2023 0:15,0,0,16.04,0
3511,5/28/2023 0:30,0,0,16.07,0
3512,5/28/2023 0:45,0,0,16.08,0
3513,5/28/2023 1:00,0,0,16.1,0
3514,5/28/2023 1:15,0,0,16.13,0
3515,5/28/2023 1:30,0,0,16.15,0
3516,5/28/2023 1:45,0,0,16.17,0
3517,5/28/2023 2:00,0,0,16.21,0
3518,5/28/2023 2:15,0,0,16.21,0
3519,5/28/2023 2:30,0,0,16.23,0
3520,5/28/2023 2:45,0,0,16.26,0
3521,5/28/2023 3:00,0,0,16.31,0
3522,5/28/2023 3:15,0,0,16.37,0
3523,5/28/2023 3:30,0,0,16.42,0
3524,5/28/2023 3:45,0,0,16.47,0
3525,5/28/2023 4:00,0,0,16.54,0
3526,5/28/2023 4:15,0,0,16.6,0
3527,5/28/2023 4:30,0,0,16.65,0
3528,5/28/2023 4:45,0,0,16.7,0
3529,5/28/2023 5:00,0,0,16.75,0
3530,5/28/2023 5:15,0,0,16.79,0
3531,5/28/2023 5:30,0,0,16.81,0
3532,5/28/2023 5:45,0,0,16.84,0
3533,5/28/2023 6:00,0,0,16.88,0
3534,5/28/2023 6:15,0,0,16.91,0
3535,5/28/2023 6:30,0,0,16.96,0
3536,5/28/2023 6:45,0,0,17.11,0
3537,5/28/2023 7:00,0,0,17.35,0
3538,5/28/2023 7:15,0,0,17.43,0
3539,5/28/2023 7:30,0,0,17.45,0
3540,5/28/2023 7:45,0,0,17.46,0
3541,5/28/2023 8:00,0,0,17.51,0
3542,5/28/2023 8:15,0,0,17.57,0
3543,5/28/2023 8:30,0,0,17.66,0
3544,5/28/2023 8:45,0,0,17.72,0
3545,5/28/2023 9:00,0,0,17.8,0
3546,5/28/2023 9:15,0,0,18.01,0
3547,5/28/2023 9:30,0,0,18.22,0
3548,5/28/2023 9:45,0,0,18.43,0
3549,5/28/2023 10:00,0,0,18.85,0
3550,5/28/2023 10:15,0,0,19.19,0
3551,5/28/2023 10:30,0,0,19.41,0
3552,5/28/2023 10:45,0,0,19.67,0
3553,5/28/2023 11:00,0,0,19.73,0
3554,5/28/2023 11:15,0,0,19.87,0
3555,5/28/2023 11:30,0,0,20.64,0
3556,5/28/2023 11:45,0,0,21.22,0
3557,5/28/2023 12:00,0,0,21.22,0
3558,5/28/2023 12:15,0,0,21.49,0
3559,5/28/2023 12:30,0,0,21.86,0
3560,5/28/2023 12:45,0,0,22.07,0
3561,5/28/2023 13:00,0,0,22.5,0
3562,5/28/2023 13:15,0,0,23.13,0
3563,5/28/2023 13:30,0,0,23.6,0
3564,5/28/2023 13:45,0,0,23.74,0
3565,5/28/2023 14:00,0,0,24.01,0
3566,5/28/2023 14:15,0,0,25.19,0
3567,5/28/2023 14:30,0,0,26.21,0
3568,5/28/2023 14:45,0,0,26.56,0
3569,5/28/2023 15:00,0,0,26.06,0
3570,5/28/2023 15:15,0,0,25.59,0
3571,5/28/2023 15:30,0,0,24.67,0
3572,5/28/2023 15:45,0,0,23.97,0
3573,5/28/2023 16:00,0,0,24.75,0
3574,5/28/2023 16:15,0,0,25.17,0
3575,5/28/2023 16:30,0,0,24.74,0
3576,5/28/2023 16:45,0,0,24.11,0
3577,5/28/2023 17:00,0,0,25.47,0
3578,5/28/2023 17:15,0,0,25.09,0
3579,5/28/2023 17:30,0,0,24.58,0
3580,5/28/2023 17:45,0,0,24.62,0
3581,5/28/2023 18:00,0,0,24.05,0
3582,5/28/2023 18:15,0,0,23.78,0
3583,5/28/2023 18:30,0,0,23.55,0
3584,5/28/2023 18:45,0,0,23.34,0
3585,5/28/2023 19:00,0,0,23.45,0
3586,5/28/2023 19:15,0,0,23.18,0
3587,5/28/2023 19:30,0,0,22.92,0
3588,5/28/2023 19:45,0,0,22.8,0
3589,5/28/2023 20:00,0,0,22.68,0
3590,5/28/2023 20:15,0,0,22.47,0
3591,5/28/2023 20:30,0,0,22.3,0
3592,5/28/2023 20:45,0,0,22.21,0
3593,5/28/2023 21:00,0,0,22.07,0
3594,5/28/2023 21:15,0,0,21.71,0
3595,5/28/2023 21:30,0,0,21.3,0
3596,5/28/2023 21:45,0,0,21.1,0
3597,5/28/2023 22:00,0,0,20.99,0
3598,5/28/2023 22:15,0,0,20.91,0
3599,5/28/2023 22:30,0,0,20.82,0
3600,5/28/2023 22:45,0,0,20.77,0
3601,5/28/2023 23:00,0,0,20.71,0
3602,5/28/2023 23:15,0,0,20.67,0
3603,5/28/2023 23:30,0,0,20.62,0
3604,5/28/2023 23:45,0,0,20.6,0
3605,5/29/2023 0:00,0,0,20.57,0
3606,5/29/2023 0:15,0,0,20.54,0
3607,5/29/2023 0:30,0,0,20.49,0
3608,5/29/2023 0:45,0,0,20.39,0
3609,5/29/2023 1:00,0,0,20.24,0
3610,5/29/2023 1:15,0,0,20.21,0
3611,5/29/2023 1:30,0,0,20.17,0
3612,5/29/2023 1:45,0,0,20.13,0
3613,5/29/2023 2:00,0,0,20.07,0
3614,5/29/2023 2:15,0,0,20.04,0
3615,5/29/2023 2:30,0,0,20.04,0
3616,5/29/2023 2:45,0,0,19.99,0
3617,5/29/2023 3:00,0,0,19.88,0
3618,5/29/2023 3:15,0,0,19.79,0
3619,5/29/2023 3:30,0,0,19.6,0
3620,5/29/2023 3:45,0,0,19.47,0
3621,5/29/2023 4:00,0,0,19.31,0
3622,5/29/2023 4:15,0,0,19.18,0
3623,5/29/2023 4:30,0,0,19.1,0
3624,5/29/2023 4:45,0,0,19.13,0
3625,5/29/2023 5:00,0,0,19.16,0
3626,5/29/2023 5:15,0,0,19.09,0
3627,5/29/2023 5:30,0,0,19,0
3628,5/29/2023 5:45,0,0,18.98,0
3629,5/29/2023 6:00,0,0,18.95,0
3630,5/29/2023 6:15,0,0,18.9,0
3631,5/29/2023 6:30,0,0,18.9,0
3632,5/29/2023 6:45,0,0,18.92,0
3633,5/29/2023 7:00,0,0,18.92,0
3634,5/29/2023 7:15,0,0,18.98,0
3635,5/29/2023 7:30,0,0,19.09,0
3636,5/29/2023 7:45,0,0,19.28,0
3637,5/29/2023 8:00,0,0,19.42,0
3638,5/29/2023 8:15,0,0,19.53,0
3639,5/29/2023 8:30,0,0,19.63,0
3640,5/29/2023 8:45,0,0,19.78,0
3641,5/29/2023 9:00,0,0,19.81,0
3642,5/29/2023 9:15,0,0,20,0
3643,5/29/2023 9:30,0,0,20.14,0
3644,5/29/2023 9:45,0,0,20.2,0
3645,5/29/2023 10:00,0,0,20.05,0
3646,5/29/2023 10:15,0,0,20.29,0
3647,5/29/2023 10:30,0,0,20.33,0
3648,5/29/2023 10:45,0,0,20.65,0
3649,5/29/2023 11:00,0,0,21.12,0
3650,5/29/2023 11:15,0,0,21.29,0
3651,5/29/2023 11:30,0,0,21.32,0
3652,5/29/2023 11:45,0,0,21.35,0
3653,5/29/2023 12:00,0,0,21.36,0
3654,5/29/2023 12:15,0,0,21.24,0
3655,5/29/2023 12:30,0,0,21.14,0
3656,5/29/2023 12:45,0,0,21.32,0
3657,5/29/2023 13:00,0,0,21.45,0
3658,5/29/2023 13:15,0,0,22.55,0
3659,5/29/2023 13:30,0,0,22.8,0
3660,5/29/2023 13:45,0,0,22.59,0
3661,5/29/2023 14:00,0,0,22.3,0
3662,5/29/2023 14:15,0,0,22,0
3663,5/29/2023 14:30,0,0,21.83,0
3664,5/29/2023 14:45,0,0,21.87,0
3665,5/29/2023 15:00,0,0,21.83,0
3666,5/29/2023 15:15,0,0,21.75,0
3667,5/29/2023 15:30,0,0,22.09,0
3668,5/29/2023 15:45,0,0,22.3,0
3669,5/29/2023 16:00,0,0,22.64,0
3670,5/29/2023 16:15,0,0,22.96,0
3671,5/29/2023 16:30,0,0,23.26,0
3672,5/29/2023 16:45,0,0,23.43,0
3673,5/29/2023 17:00,0,0,23.69,0
3674,5/29/2023 17:15,0,0,24.21,0
3675,5/29/2023 17:30,0,0,24.51,0
3676,5/29/2023 17:45,0,0,24.55,0
3677,5/29/2023 18:00,0,0,24.54,0
3678,5/29/2023 18:15,0,0,23.85,0
3679,5/29/2023 18:30,0,0,23.28,0
3680,5/29/2023 18:45,0,0,22.87,0
3681,5/29/2023 19:00,0,0,22.53,0
3682,5/29/2023 19:15,0,0,22.19,0
3683,5/29/2023 19:30,0,0,21.86,0
3684,5/29/2023 19:45,0,0,21.56,0
3685,5/29/2023 20:00,0,0,21.27,0
3686,5/29/2023 20:15,0,0,20.93,0
3687,5/29/2023 20:30,0,0,20.64,0
3688,5/29/2023 20:45,0,0,20.4,0
3689,5/29/2023 21:00,0,0,20.29,0
3690,5/29/2023 21:15,0,0,20.24,0
3691,5/29/2023 21:30,0,0,20.2,0
3692,5/29/2023 21:45,0,0,20.14,0
3693,5/29/2023 22:00,0,0,20.05,0
3694,5/29/2023 22:15,0,0,19.92,0
3695,5/29/2023 22:30,0,0,19.76,0
3696,5/29/2023 22:45,0,0,19.57,0
3697,5/29/2023 23:00,0,0,19.39,0
3698,5/29/2023 23:15,0,0,19.21,0
3699,5/29/2023 23:30,0,0,19.06,0
3700,5/29/2023 23:45,0,0,19.03,0
3701,5/30/2023 0:00,0,0,19,0
3702,5/30/2023 0:15,0,0,18.88,0
3703,5/30/2023 0:30,0,0,18.76,0
3704,5/30/2023 0:45,0,0,18.63,0
3705,5/30/2023 1:00,0,0,18.51,0
3706,5/30/2023 1:15,0,0,18.4,0
3707,5/30/2023 1:30,0,0,18.34,0
3708,5/30/2023 1:45,0,0,18.4,0
3709,5/30/2023 2:00,0,0,18.42,0
3710,5/30/2023 2:15,0,0,18.37,0
3711,5/30/2023 2:30,0,0,18.37,0
3712,5/30/2023 2:45,0,0,18.55,0
3713,5/30/2023 3:00,0,0,18.66,0
3714,5/30/2023 3:15,0,0,18.74,0
3715,5/30/2023 3:30,0,0,18.78,0
3716,5/30/2023 3:45,0,0,18.82,0
3717,5/30/2023 4:00,0,0,18.85,0
3718,5/30/2023 4:15,0,0,18.9,0
3719,5/30/2023 4:30,0,0,18.93,0
3720,5/30/2023 4:45,0,0,18.93,0
3721,5/30/2023 5:00,0,0,18.89,0
3722,5/30/2023 5:15,0,0,18.92,0
3723,5/30/2023 5:30,0,0,18.93,0
3724,5/30/2023 5:45,0,0,18.97,0
3725,5/30/2023 6:00,0,0,19.03,0
3726,5/30/2023 6:15,0,0,19.08,0
3727,5/30/2023 6:30,0,0,19.11,0
3728,5/30/2023 6:45,0,0,19.15,0
3729,5/30/2023 7:00,0,0,19.18,0
3730,5/30/2023 7:15,0,0,19.28,0
3731,5/30/2023 7:30,0,0,19.44,0
3732,5/30/2023 7:45,0,0,19.65,0
3733,5/30/2023 8:00,0,0,19.82,0
3734,5/30/2023 8:15,0,0,20.08,0
3735,5/30/2023 8:30,0,0,20.3,0
3736,5/30/2023 8:45,0,0,20.61,0
3737,5/30/2023 9:00,0,0,20.91,0
3738,5/30/2023 9:15,0,0,21.09,0
3739,5/30/2023 9:30,0,0,21.44,0
3740,5/30/2023 9:45,0,0,21.35,0
3741,5/30/2023 10:00,0,0,21.54,0
3742,5/30/2023 10:15,0,0,21.72,0
3743,5/30/2023 10:30,0,0,22,0
3744,5/30/2023 10:45,0,0,22.47,0
3745,5/30/2023 11:00,0,0,22.91,0
3746,5/30/2023 11:15,0,0,22.81,0
3747,5/30/2023 11:30,0,0,23.26,0
3748,5/30/2023 11:45,0,0,23.44,0
3749,5/30/2023 12:00,0,0,23.91,0
3750,5/30/2023 12:15,0,0,24.1,0
3751,5/30/2023 12:30,0,0,24.73,0
3752,5/30/2023 12:45,0,0,24.8,0
3753,5/30/2023 13:00,0,0,25,0
3754,5/30/2023 13:15,0,0,25.84,0
3755,5/30/2023 13:30,0,0,26.38,0
3756,5/30/2023 13:45,0,0,26.69,0
3757,5/30/2023 14:00,0,0,26.34,0
3758,5/30/2023 14:15,0,0,26.08,0
3759,5/30/2023 14:30,0,0,26.47,0
3760,5/30/2023 14:45,0,0,25.73,0
3761,5/30/2023 15:00,0,0,26.38,0
3762,5/30/2023 15:15,0,0,26.16,0
3763,5/30/2023 15:30,0,0,26.74,0
3764,5/30/2023 15:45,0,0,27.24,0
3765,5/30/2023 16:00,0,0,27.18,0
3766,5/30/2023 16:15,0,0,27.06,0
3767,5/30/2023 16:30,0,0,26.76,0
3768,5/30/2023 16:45,0,0,27.34,0
3769,5/30/2023 17:00,0,0,27.74,0
3770,5/30/2023 17:15,0,0,27.39,0
3771,5/30/2023 17:30,0,0,26.98,0
3772,5/30/2023 17:45,0,0,25.83,0
3773,5/30/2023 18:00,0,0,25.87,0
3774,5/30/2023 18:15,0,0,25.15,0
3775,5/30/2023 18:30,0,0,24.38,0
3776,5/30/2023 18:45,0,0,23.97,0
3777,5/30/2023 19:00,0,0,23.57,0
3778,5/30/2023 19:15,0,0,23.1,0
3779,5/30/2023 19:30,0,0,22.76,0
3780,5/30/2023 19:45,0,0,22.45,0
3781,5/30/2023 20:00,0,0,22.18,0
3782,5/30/2023 20:15,0,0,21.96,0
3783,5/30/2023 20:30,0,0,21.79,0
3784,5/30/2023 20:45,0,0,21.62,0
3785,5/30/2023 21:00,0,0,21.48,0
3786,5/30/2023 21:15,0,0,21.33,0
3787,5/30/2023 21:30,0,0,21.17,0
3788,5/30/2023 21:45,0,0,21.02,0
3789,5/30/2023 22:00,0,0,20.89,0
3790,5/30/2023 22:15,0,0,20.8,0
3791,5/30/2023 22:30,0,0,20.72,0
3792,5/30/2023 22:45,0,0,20.65,0
3793,5/30/2023 23:00,0,0,20.55,0
3794,5/30/2023 23:15,0,0,20.38,0
3795,5/30/2023 23:30,0,0,20.3,0
3796,5/30/2023 23:45,0,0,20.26,0
3797,5/31/2023 0:00,0,0,20.21,0
3798,5/31/2023 0:15,0,0,20.13,0
3799,5/31/2023 0:30,0,0,20.02,0
3800,5/31/2023 0:45,0,0,19.93,0
3801,5/31/2023 1:00,0,0,19.87,0
3802,5/31/2023 1:15,0,0,19.79,0
3803,5/31/2023 1:30,0,0,19.76,0
3804,5/31/2023 1:45,0,0,19.65,0
3805,5/31/2023 2:00,0,0,19.55,0
3806,5/31/2023 2:15,0,0,19.4,0
3807,5/31/2023 2:30,0,0,19.29,0
3808,5/31/2023 2:45,0,0,19.18,0
3809,5/31/2023 3:00,0,0,19.11,0
3810,5/31/2023 3:15,0,0,19.08,0
3811,5/31/2023 3:30,0,0,19,0
3812,5/31/2023 3:45,0,0,18.97,0
3813,5/31/2023 4:00,0,0,18.92,0
3814,5/31/2023 4:15,0,0,18.87,0
3815,5/31/2023 4:30,0,0,18.82,0
3816,5/31/2023 4:45,0,0,18.74,0
3817,5/31/2023 5:00,0,0,18.66,0
3818,5/31/2023 5:15,0,0,18.59,0
3819,5/31/2023 5:30,0,0,18.55,0
3820,5/31/2023 5:45,0,0,18.52,0
3821,5/31/2023 6:00,0,0,18.48,0
3822,5/31/2023 6:15,0,0,18.46,0
3823,5/31/2023 6:30,0,0,18.41,0
3824,5/31/2023 6:45,0,0,18.31,0
3825,5/31/2023 7:00,0,0,18.26,0
3826,5/31/2023 7:15,0,0,18.26,0
3827,5/31/2023 7:30,0,0,18.31,0
3828,5/31/2023 7:45,0,0,18.34,0
3829,5/31/2023 8:00,0,0,18.4,0
3830,5/31/2023 8:15,0,0,18.45,0
3831,5/31/2023 8:30,0,0,18.48,0
3832,5/31/2023 8:45,0,0,18.56,0
3833,5/31/2023 9:00,0,0,18.64,0
3834,5/31/2023 9:15,0,0,18.81,0
3835,5/31/2023 9:30,0,0,18.97,0
3836,5/31/2023 9:45,0,0,19.14,0
3837,5/31/2023 10:00,0,0,19.32,0
3838,5/31/2023 10:15,0,0,19.47,0
3839,5/31/2023 10:30,0,0,19.6,0
3840,5/31/2023 10:45,0,0,19.71,0
3841,5/31/2023 11:00,0,0,19.77,0
3842,5/31/2023 11:15,0,0,19.81,0
3843,5/31/2023 11:30,0,0,20.02,0
3844,5/31/2023 11:45,0,0,20.18,0
3845,5/31/2023 12:00,0,0,20.39,0
3846,5/31/2023 12:15,0,0,20.45,0
3847,5/31/2023 12:30,0,0,20.73,0
3848,5/31/2023 12:45,0,0,21.1,0
3849,5/31/2023 13:00,0,0,21.43,0
3850,5/31/2023 13:15,0,0,21.45,0
3851,5/31/2023 13:30,0,0,21.43,0
3852,5/31/2023 13:45,0,0,21.59,0
3853,5/31/2023 14:00,0,0,21.65,0
3854,5/31/2023 14:15,0,0,21.54,0
3855,5/31/2023 14:30,0,0,21.55,0
3856,5/31/2023 14:45,0,0,21.61,0
3857,5/31/2023 15:00,0,0,21.71,0
3858,5/31/2023 15:15,0,0,21.81,0
3859,5/31/2023 15:30,0,0,21.8,0
3860,5/31/2023 15:45,0,0,21.92,0
3861,5/31/2023 16:00,0,0,22.17,0
3862,5/31/2023 16:15,0,0,22.35,0
3863,5/31/2023 16:30,0,0,22.6,0
3864,5/31/2023 16:45,0,0,22.86,0
3865,5/31/2023 17:00,0,0,23.21,0
3866,5/31/2023 17:15,0,0,23.53,0
3867,5/31/2023 17:30,0,0,24.38,0
3868,5/31/2023 17:45,0,0,24.84,0
3869,5/31/2023 18:00,0,0,24.85,0
3870,5/31/2023 18:15,0,0,24.54,0
3871,5/31/2023 18:30,0,0,24.53,0
3872,5/31/2023 18:45,0,0,24.17,0
3873,5/31/2023 19:00,0,0,23.78,0
3874,5/31/2023 19:15,0,0,23.4,0
3875,5/31/2023 19:30,0,0,23.03,0
3876,5/31/2023 19:45,0,0,22.54,0
3877,5/31/2023 20:00,0,0,22.07,0
3878,5/31/2023 20:15,0,0,21.62,0
3879,5/31/2023 20:30,0,0,21.2,0
3880,5/31/2023 20:45,0,0,20.87,0
3881,5/31/2023 21:00,0,0,20.6,0
3882,5/31/2023 21:15,0,0,20.3,0
3883,5/31/2023 21:30,0,0,20,0
3884,5/31/2023 21:45,0,0,19.78,0
3885,5/31/2023 22:00,0,0,19.53,0
3886,5/31/2023 22:15,0,0,19.37,0
3887,5/31/2023 22:30,0,0,19.26,0
3888,5/31/2023 22:45,0,0,19.15,0
3889,5/31/2023 23:00,0,0,19.02,0
3890,5/31/2023 23:15,0,0,18.9,0
3891,5/31/2023 23:30,0,0,18.78,0
3892,5/31/2023 23:45,0,0,18.67,0
3893,6/1/2023 0:00,0,0,18.57,0
3894,6/1/2023 0:15,0,0,18.43,0
3895,6/1/2023 0:30,0,0,18.32,0
3896,6/1/2023 0:45,0,0,18.22,0
3897,6/1/2023 1:00,0,0,18.14,0
3898,6/1/2023 1:15,0,0,18.03,0
3899,6/1/2023 1:30,0,0,17.93,0
3900,6/1/2023 1:45,0,0,17.87,0
3901,6/1/2023 2:00,0,0,17.79,0
3902,6/1/2023 2:15,0,0,17.74,0
3903,6/1/2023 2:30,0,0,17.7,0
3904,6/1/2023 2:45,0,0,17.66,0
3905,6/1/2023 3:00,0,0,17.67,0
3906,6/1/2023 3:15,0,0,17.83,0
3907,6/1/2023 3:30,0,0,17.91,0
3908,6/1/2023 3:45,0,0,17.82,0
3909,6/1/2023 4:00,0,0,17.73,0
3910,6/1/2023 4:15,0,0,17.78,0
3911,6/1/2023 4:30,0,0,17.82,0
3912,6/1/2023 4:45,0,0,17.79,0
3913,6/1/2023 5:00,0,0,17.74,0
