#,Date ,"Low Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Full Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Temp, °F (LGR S/N: 20936906, SEN S/N: 20936906)",Specific_Conductance
7018,4/23/2022 18:15,,287.4,64.96,140.9
7019,4/23/2022 18:30,,287,64.96,140.7
7020,4/23/2022 18:45,,287.4,64.96,140.9
7021,4/23/2022 19:00,,287.4,64.96,140.9
7022,4/23/2022 19:15,,287.4,64.96,140.9
7023,4/23/2022 19:30,,287.4,64.96,140.9
7024,4/23/2022 19:45,,287.4,64.98,140.9
7025,4/23/2022 20:00,,287.4,64.96,140.9
7026,4/23/2022 20:15,,287,64.98,140.7
7027,4/23/2022 20:30,,287,64.96,140.7
7028,4/23/2022 20:45,,287.4,64.96,140.9
7029,4/23/2022 21:00,,287,64.96,140.7
7030,4/23/2022 21:15,,287.4,64.96,140.9
7031,4/23/2022 21:30,,287.4,64.96,140.9
7032,4/23/2022 21:45,,287,64.96,140.7
7033,4/23/2022 22:00,,287.4,64.96,140.9
7034,4/23/2022 22:15,,287,64.96,140.7
7035,4/23/2022 22:30,,287.4,64.96,140.9
7036,4/23/2022 22:45,,287.4,64.96,140.9
7037,4/23/2022 23:00,,287.4,64.96,140.9
7038,4/23/2022 23:15,,287.4,64.96,140.9
7039,4/23/2022 23:30,,287,64.98,140.7
7040,4/23/2022 23:45,,287.4,64.96,140.9
7041,4/24/2022 0:00,,287.4,64.96,140.9
7042,4/24/2022 0:15,,287,64.96,140.7
7043,4/24/2022 0:30,,287.4,64.96,140.9
7044,4/24/2022 0:45,,287,64.96,140.7
7045,4/24/2022 1:00,,287.4,64.98,140.8
7046,4/24/2022 1:15,,287.4,64.96,140.9
7047,4/24/2022 1:30,,287.4,64.96,140.9
7048,4/24/2022 1:45,,287.8,64.96,141.1
7049,4/24/2022 2:00,,287.4,64.96,140.9
7050,4/24/2022 2:15,,287.4,64.96,140.9
7051,4/24/2022 2:30,,287.4,64.96,140.9
7052,4/24/2022 2:45,,287.4,64.96,140.9
7053,4/24/2022 3:00,,287.4,64.96,140.9
7054,4/24/2022 3:15,,287,64.98,140.6
7055,4/24/2022 3:30,,287.4,64.96,140.9
7056,4/24/2022 3:45,,287.4,64.96,140.9
7057,4/24/2022 4:00,,287.4,64.96,140.9
7058,4/24/2022 4:15,,287.8,64.96,141
7059,4/24/2022 4:30,,287.4,64.96,140.8
7060,4/24/2022 4:45,,287.4,64.98,140.8
7061,4/24/2022 5:00,,287.4,64.96,140.8
7062,4/24/2022 5:15,,287.4,64.98,140.8
7063,4/24/2022 5:30,,287.4,64.96,140.8
7064,4/24/2022 5:45,,287.4,64.96,140.8
7065,4/24/2022 6:00,,287.4,64.98,140.8
7066,4/24/2022 6:15,,287.4,64.96,140.8
7067,4/24/2022 6:30,,287.4,64.98,140.8
7068,4/24/2022 6:45,,287.4,64.98,140.8
7069,4/24/2022 7:00,,287.4,64.96,140.8
7070,4/24/2022 7:15,,287.4,64.98,140.8
7071,4/24/2022 7:30,,287.4,64.96,140.8
7072,4/24/2022 7:45,,287.4,64.96,140.8
7073,4/24/2022 8:00,,287.4,64.96,140.8
7074,4/24/2022 8:15,,287.4,64.96,140.8
7075,4/24/2022 8:30,,287.4,64.96,140.8
7076,4/24/2022 8:45,,287.4,64.96,140.8
7077,4/24/2022 9:00,,287.4,64.96,140.8
7078,4/24/2022 9:15,,287.4,64.96,140.8
7079,4/24/2022 9:30,,287.4,64.96,140.8
7080,4/24/2022 9:45,,287.8,64.96,141
7081,4/24/2022 10:00,,287.4,64.98,140.8
7082,4/24/2022 10:15,,287.4,64.98,140.8
7083,4/24/2022 10:30,,287.4,64.96,140.8
7084,4/24/2022 10:45,,287.4,64.96,140.8
7085,4/24/2022 11:00,,287.4,64.98,140.8
7086,4/24/2022 11:15,,287.4,64.98,140.8
7087,4/24/2022 11:30,,287,64.98,140.6
7088,4/24/2022 11:45,,287.4,64.96,140.8
7089,4/24/2022 12:00,,287.4,64.96,140.8
7090,4/24/2022 12:15,,287.4,64.98,140.8
7091,4/24/2022 12:30,,287.8,64.98,140.9
7092,4/24/2022 12:45,,287.4,64.98,140.8
7093,4/24/2022 13:00,,287.8,64.98,140.9
7094,4/24/2022 13:15,,287.4,64.98,140.7
7095,4/24/2022 13:30,,287.4,64.98,140.7
7096,4/24/2022 13:45,,287.4,64.96,140.8
7097,4/24/2022 14:00,,287.4,64.98,140.7
7098,4/24/2022 14:15,,287.4,64.96,140.8
7099,4/24/2022 14:30,,287.4,64.98,140.7
7100,4/24/2022 14:45,,287.4,64.98,140.7
7101,4/24/2022 15:00,,287.4,64.98,140.7
7102,4/24/2022 15:15,,287.8,64.98,140.9
7103,4/24/2022 15:30,,287.4,64.98,140.7
7104,4/24/2022 15:45,,287.8,64.98,140.9
7105,4/24/2022 16:00,,287.4,64.96,140.8
7106,4/24/2022 16:15,,287.4,64.98,140.7
7107,4/24/2022 16:30,,287.4,64.98,140.7
7108,4/24/2022 16:45,,287.4,64.98,140.7
7109,4/24/2022 17:00,,287.4,64.98,140.7
7110,4/24/2022 17:15,,287.4,64.98,140.7
7111,4/24/2022 17:30,,287.4,64.98,140.7
7112,4/24/2022 17:45,,287.4,64.98,140.7
7113,4/24/2022 18:00,,287.4,64.98,140.7
7114,4/24/2022 18:15,,287.4,64.98,140.7
7115,4/24/2022 18:30,,287.4,64.98,140.7
7116,4/24/2022 18:45,,287.4,64.98,140.7
7117,4/24/2022 19:00,,287.4,64.98,140.7
7118,4/24/2022 19:15,,287.8,64.98,140.9
7119,4/24/2022 19:30,,287.4,64.98,140.7
7120,4/24/2022 19:45,,287.4,64.98,140.7
7121,4/24/2022 20:00,,287.4,64.98,140.7
7122,4/24/2022 20:15,,287.4,64.98,140.7
7123,4/24/2022 20:30,,287.8,64.98,140.9
7124,4/24/2022 20:45,,287.8,64.98,140.9
7125,4/24/2022 21:00,,287,64.98,140.5
7126,4/24/2022 21:15,,287.4,64.98,140.7
7127,4/24/2022 21:30,,287.4,64.98,140.7
7128,4/24/2022 21:45,,287.8,64.98,140.9
7129,4/24/2022 22:00,,287.4,64.98,140.7
7130,4/24/2022 22:15,,287.4,64.98,140.7
7131,4/24/2022 22:30,,287.4,64.98,140.7
7132,4/24/2022 22:45,,287.4,64.98,140.7
7133,4/24/2022 23:00,,287.4,64.98,140.7
7134,4/24/2022 23:15,,287.4,64.98,140.7
7135,4/24/2022 23:30,,287.4,64.99,140.6
7136,4/24/2022 23:45,,287.4,64.98,140.7
7137,4/25/2022 0:00,,287.8,64.98,140.9
7138,4/25/2022 0:15,,287.8,64.98,140.9
7139,4/25/2022 0:30,,287.8,64.98,140.9
7140,4/25/2022 0:45,,287.8,64.99,140.8
7141,4/25/2022 1:00,,287.4,64.98,140.7
7142,4/25/2022 1:15,,287.4,64.98,140.7
7143,4/25/2022 1:30,,287.4,64.98,140.7
7144,4/25/2022 1:45,,287.8,64.98,140.8
7145,4/25/2022 2:00,,287.8,64.98,140.8
7146,4/25/2022 2:15,,287.4,64.98,140.6
7147,4/25/2022 2:30,,287.4,64.98,140.6
7148,4/25/2022 2:45,,287.8,64.99,140.8
7149,4/25/2022 3:00,,287.8,64.98,140.8
7150,4/25/2022 3:15,,287.8,64.99,140.8
7151,4/25/2022 3:30,,287.8,64.99,140.8
7152,4/25/2022 3:45,,287.8,64.98,140.8
7153,4/25/2022 4:00,,287.8,64.98,140.8
7154,4/25/2022 4:15,,287.4,64.98,140.6
7155,4/25/2022 4:30,,287.4,64.98,140.6
7156,4/25/2022 4:45,,287.4,64.99,140.6
7157,4/25/2022 5:00,,287.8,64.99,140.8
7158,4/25/2022 5:15,,287.4,64.98,140.6
7159,4/25/2022 5:30,,287.8,64.99,140.8
7160,4/25/2022 5:45,,287.4,64.99,140.6
7161,4/25/2022 6:00,,287.8,64.99,140.8
7162,4/25/2022 6:15,,287.4,64.99,140.6
7163,4/25/2022 6:30,,287.8,64.99,140.8
7164,4/25/2022 6:45,,287.4,64.99,140.6
7165,4/25/2022 7:00,,287.8,64.99,140.8
7166,4/25/2022 7:15,,287.4,64.99,140.6
7167,4/25/2022 7:30,,287.4,64.99,140.6
7168,4/25/2022 7:45,,287.4,64.99,140.6
7169,4/25/2022 8:00,,287.8,64.99,140.8
7170,4/25/2022 8:15,,287.8,64.99,140.8
7171,4/25/2022 8:30,,287.8,64.98,140.8
7172,4/25/2022 8:45,,287.4,65.01,140.5
7173,4/25/2022 9:00,,287.8,64.99,140.8
7174,4/25/2022 9:15,,287.4,64.99,140.6
7175,4/25/2022 9:30,,287.4,64.99,140.6
7176,4/25/2022 9:45,,287.8,64.99,140.8
7177,4/25/2022 10:00,,287.8,64.99,140.7
7178,4/25/2022 10:15,,287.8,64.99,140.7
7179,4/25/2022 10:30,,287.4,65.01,140.5
7180,4/25/2022 10:45,,287.4,64.99,140.5
7181,4/25/2022 11:00,,287.8,64.99,140.7
7182,4/25/2022 11:15,,287.8,64.99,140.7
7183,4/25/2022 11:30,,287.8,64.99,140.7
7184,4/25/2022 11:45,,287.4,65.01,140.5
7185,4/25/2022 12:00,,287.8,64.99,140.7
7186,4/25/2022 12:15,,287.4,64.99,140.5
7187,4/25/2022 12:30,,287.4,65.01,140.5
7188,4/25/2022 12:45,,287.4,64.99,140.5
7189,4/25/2022 13:00,,287.8,64.99,140.7
7190,4/25/2022 13:15,,287.8,64.99,140.7
7191,4/25/2022 13:30,,287.4,65.01,140.5
7192,4/25/2022 13:45,,287.8,64.99,140.7
7193,4/25/2022 14:00,,287.8,65.01,140.7
7194,4/25/2022 14:15,,287.8,65.01,140.7
7195,4/25/2022 14:30,,287.8,65.01,140.7
7196,4/25/2022 14:45,,287.8,65.01,140.7
7197,4/25/2022 15:00,,287.8,65.01,140.7
7198,4/25/2022 15:15,,287.4,64.99,140.5
7199,4/25/2022 15:30,,287.4,64.99,140.5
7200,4/25/2022 15:45,,287.8,65.01,140.7
7201,4/25/2022 16:00,,287.4,65.01,140.5
7202,4/25/2022 16:15,,287.4,65.01,140.5
7203,4/25/2022 16:30,,287.4,65.01,140.5
7204,4/25/2022 16:45,,287.4,65.01,140.5
7205,4/25/2022 17:00,,287.8,65.01,140.7
7206,4/25/2022 17:15,,287.4,65.01,140.5
7207,4/25/2022 17:30,,287.8,65.01,140.7
7208,4/25/2022 17:45,,287.4,65.01,140.5
7209,4/25/2022 18:00,,287.8,65.01,140.7
7210,4/25/2022 18:15,,287.8,65.01,140.7
7211,4/25/2022 18:30,,287.8,65.01,140.6
7212,4/25/2022 18:45,,287.4,65.01,140.5
7213,4/25/2022 19:00,,287.8,65.01,140.6
7214,4/25/2022 19:15,,287.4,65.01,140.4
7215,4/25/2022 19:30,,287.8,65.01,140.6
7216,4/25/2022 19:45,,287.4,65.01,140.4
7217,4/25/2022 20:00,,287.8,65.01,140.6
7218,4/25/2022 20:15,,287.4,65.01,140.4
7219,4/25/2022 20:30,,287.8,65.01,140.6
7220,4/25/2022 20:45,,287.8,65.01,140.6
7221,4/25/2022 21:00,,287.8,65.01,140.6
7222,4/25/2022 21:15,,287.8,65.01,140.6
7223,4/25/2022 21:30,,287.8,65.01,140.6
7224,4/25/2022 21:45,,287.4,65.01,140.4
7225,4/25/2022 22:00,,287.8,65.01,140.6
7226,4/25/2022 22:15,,287.8,65.01,140.6
7227,4/25/2022 22:30,,287.8,65.01,140.6
7228,4/25/2022 22:45,,287.8,65.01,140.6
7229,4/25/2022 23:00,,287.8,65.05,140.5
7230,4/25/2022 23:15,,287.8,65.01,140.6
7231,4/25/2022 23:30,,287.8,65.01,140.6
7232,4/25/2022 23:45,,287.8,65.05,140.5
7233,4/26/2022 0:00,,287.8,65.05,140.5
7234,4/26/2022 0:15,,287.8,65.01,140.6
7235,4/26/2022 0:30,,287.8,65.05,140.5
7236,4/26/2022 0:45,,287.8,65.05,140.5
7237,4/26/2022 1:00,,287.8,65.01,140.6
7238,4/26/2022 1:15,,287.8,65.01,140.6
7239,4/26/2022 1:30,,287.8,65.01,140.6
7240,4/26/2022 1:45,,287.8,65.05,140.5
7241,4/26/2022 2:00,,287.8,65.05,140.5
7242,4/26/2022 2:15,,287.8,65.05,140.5
7243,4/26/2022 2:30,,287.8,65.01,140.6
7244,4/26/2022 2:45,,287.8,65.05,140.5
7245,4/26/2022 3:00,,287.8,65.05,140.5
7246,4/26/2022 3:15,,287.8,65.05,140.5
7247,4/26/2022 3:30,,287.8,65.05,140.5
7248,4/26/2022 3:45,,287.8,65.05,140.5
7249,4/26/2022 4:00,,287.8,65.05,140.5
7250,4/26/2022 4:15,,287.8,65.05,140.5
7251,4/26/2022 4:30,,287.8,65.05,140.5
7252,4/26/2022 4:45,,287.8,65.05,140.5
7253,4/26/2022 5:00,,287.8,65.05,140.5
7254,4/26/2022 5:15,,287.8,65.05,140.5
7255,4/26/2022 5:30,,287.8,65.05,140.5
7256,4/26/2022 5:45,,287.8,65.05,140.5
7257,4/26/2022 6:00,,287.8,65.05,140.5
7258,4/26/2022 6:15,,287.8,65.05,140.5
7259,4/26/2022 6:30,,287.8,65.05,140.5
7260,4/26/2022 6:45,,287.8,65.07,140.5
7261,4/26/2022 7:00,,287.8,65.05,140.5
7262,4/26/2022 7:15,,287.8,65.05,140.5
7263,4/26/2022 7:30,,287.8,65.05,140.5
7264,4/26/2022 7:45,,287.8,65.05,140.5
7265,4/26/2022 8:00,,287.8,65.05,140.5
7266,4/26/2022 8:15,,287.8,65.07,140.4
7267,4/26/2022 8:30,,287.8,65.07,140.4
7268,4/26/2022 8:45,,287.8,65.05,140.5
7269,4/26/2022 9:00,,287.8,65.07,140.4
7270,4/26/2022 9:15,,287.8,65.07,140.4
7271,4/26/2022 9:30,,287.8,65.07,140.4
7272,4/26/2022 9:45,,287.8,65.07,140.4
7273,4/26/2022 10:00,,287.8,65.07,140.4
7274,4/26/2022 10:15,,287.8,65.07,140.4
7275,4/26/2022 10:30,,287.8,65.07,140.4
7276,4/26/2022 10:45,,287.8,65.07,140.4
7277,4/26/2022 11:00,,287.8,65.07,140.4
7278,4/26/2022 11:15,,287.8,65.07,140.4
7279,4/26/2022 11:30,,287.8,65.07,140.4
7280,4/26/2022 11:45,,287.8,65.07,140.4
7281,4/26/2022 12:00,,287.8,65.07,140.4
7282,4/26/2022 12:15,,287.8,65.07,140.4
7283,4/26/2022 12:30,,287.8,65.07,140.4
7284,4/26/2022 12:45,,287.8,65.07,140.4
7285,4/26/2022 13:00,,287.8,65.07,140.4
7286,4/26/2022 13:15,,287.8,65.07,140.4
7287,4/26/2022 13:30,,287.8,65.07,140.4
7288,4/26/2022 13:45,,287.8,65.07,140.4
7289,4/26/2022 14:00,,287.8,65.07,140.4
7290,4/26/2022 14:15,,287.8,65.07,140.4
7291,4/26/2022 14:30,,287.4,65.07,140.2
7292,4/26/2022 14:45,,287.8,65.07,140.4
7293,4/26/2022 15:00,,287.8,65.07,140.4
7294,4/26/2022 15:15,,287.8,65.08,140.4
7295,4/26/2022 15:30,,287.8,65.07,140.4
7296,4/26/2022 15:45,,287.8,65.08,140.4
7297,4/26/2022 16:00,,287.8,65.08,140.4
7298,4/26/2022 16:15,,287.8,65.08,140.3
7299,4/26/2022 16:30,,287.8,65.08,140.3
7300,4/26/2022 16:45,,287.8,65.08,140.3
7301,4/26/2022 17:00,,287.8,65.08,140.3
7302,4/26/2022 17:15,,287.8,65.08,140.3
7303,4/26/2022 17:30,,287.8,65.08,140.3
7304,4/26/2022 17:45,,287.8,65.08,140.3
7305,4/26/2022 18:00,,287.8,65.08,140.3
7306,4/26/2022 18:15,,287.8,65.08,140.3
7307,4/26/2022 18:30,,287.8,65.08,140.3
7308,4/26/2022 18:45,,287.8,65.08,140.3
7309,4/26/2022 19:00,,287.8,65.08,140.3
7310,4/26/2022 19:15,,287.8,65.08,140.3
7311,4/26/2022 19:30,,287.8,65.08,140.3
7312,4/26/2022 19:45,,287.8,65.08,140.3
7313,4/26/2022 20:00,,287.8,65.08,140.3
7314,4/26/2022 20:15,,287.8,65.08,140.3
7315,4/26/2022 20:30,,287.8,65.08,140.3
7316,4/26/2022 20:45,,287.8,65.08,140.3
7317,4/26/2022 21:00,,287.8,65.1,140.3
7318,4/26/2022 21:15,,287.8,65.1,140.3
7319,4/26/2022 21:30,,287.8,65.1,140.3
7320,4/26/2022 21:45,,287.8,65.1,140.3
7321,4/26/2022 22:00,,287.8,65.1,140.3
7322,4/26/2022 22:15,,287.8,65.1,140.3
7323,4/26/2022 22:30,,287.8,65.1,140.3
7324,4/26/2022 22:45,,287.8,65.1,140.3
7325,4/26/2022 23:00,,287.8,65.1,140.3
7326,4/26/2022 23:15,,287.8,65.1,140.3
7327,4/26/2022 23:30,,287.8,65.1,140.3
7328,4/26/2022 23:45,,287.8,65.1,140.3
7329,4/27/2022 0:00,,287.8,65.1,140.3
7330,4/27/2022 0:15,,287.8,65.1,140.3
7331,4/27/2022 0:30,,287.8,65.1,140.3
7332,4/27/2022 0:45,,287.8,65.12,140.2
7333,4/27/2022 1:00,,287.8,65.1,140.2
7334,4/27/2022 1:15,,287.8,65.12,140.2
7335,4/27/2022 1:30,,288.2,65.12,140.4
7336,4/27/2022 1:45,,287.8,65.12,140.2
7337,4/27/2022 2:00,,287.8,65.12,140.2
7338,4/27/2022 2:15,,287.8,65.12,140.2
7339,4/27/2022 2:30,,287.8,65.12,140.2
7340,4/27/2022 2:45,,287.8,65.12,140.2
7341,4/27/2022 3:00,,287.8,65.12,140.2
7342,4/27/2022 3:15,,287.8,65.12,140.2
7343,4/27/2022 3:30,,287.8,65.12,140.2
7344,4/27/2022 3:45,,287.8,65.12,140.2
7345,4/27/2022 4:00,,287.8,65.12,140.2
7346,4/27/2022 4:15,,287.8,65.12,140.2
7347,4/27/2022 4:30,,287.8,65.12,140.2
7348,4/27/2022 4:45,,287.8,65.12,140.2
7349,4/27/2022 5:00,,287.8,65.12,140.2
7350,4/27/2022 5:15,,288.2,65.12,140.4
7351,4/27/2022 5:30,,287.8,65.12,140.2
7352,4/27/2022 5:45,,288.2,65.12,140.4
7353,4/27/2022 6:00,,287.8,65.16,140.1
7354,4/27/2022 6:15,,287.8,65.16,140.1
7355,4/27/2022 6:30,,287.8,65.12,140.2
7356,4/27/2022 6:45,,287.8,65.16,140.1
7357,4/27/2022 7:00,,287.8,65.12,140.2
7358,4/27/2022 7:15,,287.8,65.16,140.1
7359,4/27/2022 7:30,,287.8,65.16,140.1
7360,4/27/2022 7:45,,287.8,65.16,140.1
7361,4/27/2022 8:00,,287.8,65.16,140.1
7362,4/27/2022 8:15,,287.8,65.16,140.1
7363,4/27/2022 8:30,,287.8,65.16,140.1
7364,4/27/2022 8:45,,287.8,65.16,140.1
7365,4/27/2022 9:00,,287.8,65.16,140.1
7366,4/27/2022 9:15,,287.8,65.16,140.1
7367,4/27/2022 9:30,,287.8,65.16,140.1
7368,4/27/2022 9:45,,288.2,65.17,140.2
7369,4/27/2022 10:00,,287.8,65.16,140.1
7370,4/27/2022 10:15,,287.8,65.16,140.1
7371,4/27/2022 10:30,,287.8,65.16,140.1
7372,4/27/2022 10:45,,287.8,65.17,140
7373,4/27/2022 11:00,,287.8,65.17,140
7374,4/27/2022 11:15,,287.8,65.17,140
7375,4/27/2022 11:30,,287.8,65.17,140
7376,4/27/2022 11:45,,287.8,65.17,140
7377,4/27/2022 12:00,,287.8,65.17,140
7378,4/27/2022 12:15,,287.8,65.16,140.1
7379,4/27/2022 12:30,,287.8,65.17,140
7380,4/27/2022 12:45,,287.8,65.17,140
7381,4/27/2022 13:00,,287.8,65.17,140
7382,4/27/2022 13:15,,287.8,65.17,140
7383,4/27/2022 13:30,,288.2,65.17,140.2
7384,4/27/2022 13:45,,288.2,65.17,140.2
7385,4/27/2022 14:00,,288.2,65.17,140.2
7386,4/27/2022 14:15,,288.2,65.17,140.2
7387,4/27/2022 14:30,,287.8,65.17,140
7388,4/27/2022 14:45,,287.8,65.17,140
7389,4/27/2022 15:00,,288.2,65.17,140.2
7390,4/27/2022 15:15,,287.8,65.17,140
7391,4/27/2022 15:30,,288.2,65.17,140.2
7392,4/27/2022 15:45,,287.8,65.19,140
7393,4/27/2022 16:00,,287.8,65.19,140
7394,4/27/2022 16:15,,287.8,65.19,140
7395,4/27/2022 16:30,,287.8,65.19,140
7396,4/27/2022 16:45,,287.8,65.19,140
7397,4/27/2022 17:00,,287.8,65.19,140
7398,4/27/2022 17:15,,288.2,65.19,140.2
7399,4/27/2022 17:30,,288.2,65.19,140.2
7400,4/27/2022 17:45,,288.2,65.19,140.2
7401,4/27/2022 18:00,,288.2,65.19,140.1
7402,4/27/2022 18:15,,287.8,65.19,140
7403,4/27/2022 18:30,,288.2,65.19,140.1
7404,4/27/2022 18:45,,288.2,65.19,140.1
7405,4/27/2022 19:00,,287.8,65.19,139.9
7406,4/27/2022 19:15,,288.2,65.21,140.1
7407,4/27/2022 19:30,,288.2,65.19,140.1
7408,4/27/2022 19:45,,287.8,65.21,139.9
7409,4/27/2022 20:00,,288.2,65.21,140.1
7410,4/27/2022 20:15,,287.8,65.21,139.9
7411,4/27/2022 20:30,,288.2,65.21,140.1
7412,4/27/2022 20:45,,288.2,65.21,140.1
7413,4/27/2022 21:00,,288.2,65.21,140.1
7414,4/27/2022 21:15,,288.2,65.21,140.1
7415,4/27/2022 21:30,,288.2,65.21,140.1
7416,4/27/2022 21:45,,288.2,65.21,140.1
7417,4/27/2022 22:00,,288.2,65.21,140.1
7418,4/27/2022 22:15,,288.2,65.21,140.1
7419,4/27/2022 22:30,,288.2,65.21,140.1
7420,4/27/2022 22:45,,288.2,65.21,140.1
7421,4/27/2022 23:00,,288.2,65.21,140.1
7422,4/27/2022 23:15,,287.8,65.21,139.9
7423,4/27/2022 23:30,,288.2,65.23,140
7424,4/27/2022 23:45,,288.2,65.23,140
7425,4/28/2022 0:00,,288.2,65.23,140
7426,4/28/2022 0:15,,288.2,65.23,140
7427,4/28/2022 0:30,,288.2,65.21,140.1
7428,4/28/2022 0:45,,288.2,65.23,140
7429,4/28/2022 1:00,,288.2,65.23,140
7430,4/28/2022 1:15,,288.2,65.23,140
7431,4/28/2022 1:30,,287.8,65.26,139.8
7432,4/28/2022 1:45,,288.2,65.23,140
7433,4/28/2022 2:00,,287.8,65.23,139.8
7434,4/28/2022 2:15,,288.2,65.23,140
7435,4/28/2022 2:30,,287.8,65.23,139.8
7436,4/28/2022 2:45,,288.2,65.23,140
7437,4/28/2022 3:00,,288.2,65.23,140
7438,4/28/2022 3:15,,288.2,65.23,140
7439,4/28/2022 3:30,,288.2,65.23,140
7440,4/28/2022 3:45,,288.2,65.26,139.9
7441,4/28/2022 4:00,,288.2,65.26,139.9
7442,4/28/2022 4:15,,287.8,65.26,139.7
7443,4/28/2022 4:30,,288.2,65.26,139.9
7444,4/28/2022 4:45,,288.2,65.26,139.9
7445,4/28/2022 5:00,,288.2,65.26,139.9
7446,4/28/2022 5:15,,288.2,65.26,139.9
7447,4/28/2022 5:30,,288.2,65.26,139.9
7448,4/28/2022 5:45,,288.2,65.26,139.9
7449,4/28/2022 6:00,,288.2,65.26,139.9
7450,4/28/2022 6:15,,288.2,65.26,139.9
7451,4/28/2022 6:30,,288.2,65.26,139.9
7452,4/28/2022 6:45,,288.2,65.26,139.9
7453,4/28/2022 7:00,,288.1,65.28,139.8
7454,4/28/2022 7:15,,288.2,65.26,139.9
7455,4/28/2022 7:30,,288.5,65.26,140.1
7456,4/28/2022 7:45,,288.1,65.28,139.8
7457,4/28/2022 8:00,,288.1,65.28,139.8
7458,4/28/2022 8:15,,288.1,65.28,139.8
7459,4/28/2022 8:30,,288.1,65.28,139.8
7460,4/28/2022 8:45,,288.1,65.28,139.8
7461,4/28/2022 9:00,,288.1,65.28,139.8
7462,4/28/2022 9:15,,288.1,65.3,139.8
7463,4/28/2022 9:30,,288.1,65.28,139.8
7464,4/28/2022 9:45,,288.1,65.28,139.8
7465,4/28/2022 10:00,,288.1,65.28,139.8
7466,4/28/2022 10:15,,288.1,65.28,139.8
7467,4/28/2022 10:30,,288.1,65.3,139.8
7468,4/28/2022 10:45,,288.1,65.3,139.8
7469,4/28/2022 11:00,,288.1,65.28,139.8
7470,4/28/2022 11:15,,288.1,65.3,139.8
7471,4/28/2022 11:30,,288.1,65.3,139.8
7472,4/28/2022 11:45,,288.1,65.3,139.8
7473,4/28/2022 12:00,,288.1,65.3,139.8
7474,4/28/2022 12:15,,288.1,65.3,139.8
7475,4/28/2022 12:30,,288.1,65.3,139.8
7476,4/28/2022 12:45,,288.1,65.3,139.8
7477,4/28/2022 13:00,,288.1,65.32,139.7
7478,4/28/2022 13:15,,288.1,65.3,139.8
7479,4/28/2022 13:30,,288.1,65.3,139.8
7480,4/28/2022 13:45,,288.1,65.3,139.8
7481,4/28/2022 14:00,,288.5,65.32,139.9
7482,4/28/2022 14:15,,288.1,65.3,139.7
7483,4/28/2022 14:30,,288.1,65.3,139.7
7484,4/28/2022 14:45,,288.1,65.32,139.7
7485,4/28/2022 15:00,,288.1,65.3,139.7
7486,4/28/2022 15:15,,288.5,65.3,139.9
7487,4/28/2022 15:30,,288.1,65.32,139.7
7488,4/28/2022 15:45,,288.1,65.32,139.7
7489,4/28/2022 16:00,,288.5,65.32,139.9
7490,4/28/2022 16:15,,288.5,65.32,139.9
7491,4/28/2022 16:30,,288.1,65.35,139.6
7492,4/28/2022 16:45,,288.1,65.32,139.7
7493,4/28/2022 17:00,,288.1,65.32,139.7
7494,4/28/2022 17:15,,288.1,65.32,139.7
7495,4/28/2022 17:30,,288.1,65.32,139.7
7496,4/28/2022 17:45,,288.1,65.32,139.7
7497,4/28/2022 18:00,,288.5,65.32,139.9
7498,4/28/2022 18:15,,288.1,65.32,139.7
7499,4/28/2022 18:30,,288.1,65.35,139.6
7500,4/28/2022 18:45,,288.1,65.35,139.6
7501,4/28/2022 19:00,,288.1,65.35,139.6
7502,4/28/2022 19:15,,288.5,65.35,139.8
7503,4/28/2022 19:30,,288.1,65.35,139.6
7504,4/28/2022 19:45,,288.1,65.35,139.6
7505,4/28/2022 20:00,,288.5,65.35,139.8
7506,4/28/2022 20:15,,288.1,65.35,139.6
7507,4/28/2022 20:30,,288.5,65.37,139.8
7508,4/28/2022 20:45,,288.1,65.35,139.6
7509,4/28/2022 21:00,,288.5,65.35,139.8
7510,4/28/2022 21:15,,288.5,65.35,139.8
7511,4/28/2022 21:30,,288.1,65.35,139.6
7512,4/28/2022 21:45,,288.1,65.37,139.6
7513,4/28/2022 22:00,,288.1,65.35,139.6
7514,4/28/2022 22:15,,288.5,65.37,139.7
7515,4/28/2022 22:30,,288.1,65.37,139.6
7516,4/28/2022 22:45,,288.1,65.37,139.6
7517,4/28/2022 23:00,,288.1,65.37,139.6
7518,4/28/2022 23:15,,288.1,65.39,139.5
7519,4/28/2022 23:30,,288.5,65.37,139.7
7520,4/28/2022 23:45,,288.5,65.37,139.7
7521,4/29/2022 0:00,,288.5,65.37,139.7
7522,4/29/2022 0:15,,288.5,65.39,139.7
7523,4/29/2022 0:30,,288.5,65.37,139.7
7524,4/29/2022 0:45,,288.5,65.39,139.7
7525,4/29/2022 1:00,,288.5,65.37,139.7
7526,4/29/2022 1:15,,288.1,65.39,139.5
7527,4/29/2022 1:30,,288.5,65.37,139.7
7528,4/29/2022 1:45,,288.5,65.39,139.7
7529,4/29/2022 2:00,,288.5,65.39,139.7
7530,4/29/2022 2:15,,288.5,65.39,139.7
7531,4/29/2022 2:30,,288.5,65.41,139.7
7532,4/29/2022 2:45,,288.5,65.39,139.7
7533,4/29/2022 3:00,,288.5,65.39,139.7
7534,4/29/2022 3:15,,288.5,65.39,139.7
